,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713553303.7591126,1713553303.766499,1713553303.762806,0.007386445999145508,{'_dask_helper-a069e8f9-9aa7-49c5-843d-144631f2bd73': 50208},50208,6797314.974726445,tcp://10.201.3.137:36485,incoming_transfer,tcp://10.201.3.137:34103,1713553303.772486,
1,1713553303.7591126,1713553303.766499,1713553303.762806,0.007386445999145508,{'_dask_helper-a069e8f9-9aa7-49c5-843d-144631f2bd73': 50208},50208,6797314.974726445,tcp://10.201.3.137:36485,incoming_transfer,tcp://10.201.3.137:34103,1713553303.7742724,
2,1713553303.7573097,1713553303.7683194,1713553303.7628145,0.011009693145751953,{'_dask_helper-a7112667-f478-40cc-81b4-35fb273ffa48': 50208},50208,4560345.082766686,tcp://10.201.3.137:35227,incoming_transfer,tcp://10.201.3.137:34103,1713553303.774275,
3,1713553303.7573097,1713553303.7683194,1713553303.7628145,0.011009693145751953,{'_dask_helper-a7112667-f478-40cc-81b4-35fb273ffa48': 50208},50208,4560345.082766686,tcp://10.201.3.137:35227,incoming_transfer,tcp://10.201.3.137:34103,1713553303.7766566,
4,1713553303.7591536,1713553303.7707202,1713553303.764937,0.011566638946533203,{'_dask_helper-3239c7c4-b03f-44d6-9284-4ae264a4a455': 50208},50208,4340759.682400957,tcp://10.201.3.137:37277,incoming_transfer,tcp://10.201.3.137:34103,1713553303.7766595,
5,1713553303.7614064,1713553303.7666306,1713553303.7695506,0.0052242279052734375,{'_dask_helper-a069e8f9-9aa7-49c5-843d-144631f2bd73': 50208},50208,9610606.755750274,tcp://10.201.3.137:34103,outgoing_transfer,tcp://10.201.3.137:36485,1713553303.7899451,50254.0
6,1713553303.762508,1713553303.7718554,1713553303.7717211,0.00934743881225586,{'_dask_helper-3239c7c4-b03f-44d6-9284-4ae264a4a455': 50208},50208,5371310.902208845,tcp://10.201.3.137:34103,outgoing_transfer,tcp://10.201.3.137:37277,1713553303.7899513,50254.0
7,1713553303.761022,1713553303.768192,1713553303.7704096,0.007169961929321289,{'_dask_helper-a7112667-f478-40cc-81b4-35fb273ffa48': 50208},50208,7002547.641804941,tcp://10.201.3.137:34103,outgoing_transfer,tcp://10.201.3.137:35227,1713553303.7899551,50254.0
8,1713553303.7936566,1713553303.7963436,1713553303.8005638,0.0026869773864746094,{'list-442b451e-ab89-429d-a627-d93e43fda587': 200992},200992,74802267.04241349,,outgoing_transfer,tcp://10.201.3.137:34103,1713553303.8138537,200317.0
9,1713553317.3946762,1713553317.4145257,1713553317.406118,0.019849538803100586,{'list-310b0a2b-cf55-437d-beb9-4e17e4617d1b': 4961288},4961288,249944749.30697256,,outgoing_transfer,tcp://10.201.3.137:40053,1713553317.4456658,5584655.0
10,1713553330.8580644,1713553330.8617578,1713553330.860865,0.0036933422088623047,{'list-e993ed3e-0565-46d2-af6d-01b06abe262e': 80328},80328,21749406.21728746,,outgoing_transfer,tcp://10.201.3.137:44931,1713553330.8708076,92520.0
