,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
20,_dask_helper-3239c7c4-b03f-44d6-9284-4ae264a4a455,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553303.8078136,tcp://10.201.3.55:8786,,,,,1713553303.8080685
21,_dask_helper-ac120fa4-68ab-46d7-aa69-27c24c9330ba,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553303.8078136,tcp://10.201.3.55:8786,,,,,1713553303.8094783
22,_dask_helper-a069e8f9-9aa7-49c5-843d-144631f2bd73,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553303.8078136,tcp://10.201.3.55:8786,,,,,1713553303.8105881
23,_dask_helper-a7112667-f478-40cc-81b4-35fb273ffa48,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553303.8078136,tcp://10.201.3.55:8786,,,,,1713553303.8116844
24,_dask_helper-348268ba-b6c8-427a-a5a5-9e1c3f6012f7,,,dask_helper,dask_helper,released,waiting,update-graph-1713553303.8191595,tcp://10.201.3.55:8786,,,,,1713553303.8254995
25,_dask_helper-348268ba-b6c8-427a-a5a5-9e1c3f6012f7,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553303.8191595,tcp://10.201.3.55:8786,,,,,1713553303.8263004
26,list-310b0a2b-cf55-437d-beb9-4e17e4617d1b,,,list,list,released,waiting,update-graph-1713553303.8191595,tcp://10.201.3.55:8786,,,,,1713553303.827397
27,_dask_helper-348268ba-b6c8-427a-a5a5-9e1c3f6012f7,22370873741312,tcp://10.201.3.137:40053,dask_helper,dask_helper,processing,memory,task-finished-1713553317.3848839,tcp://10.201.3.55:8786,1713553304.469382,1713553317.3852272,12.915845155715942,4961200,1713553317.3863158
28,list-310b0a2b-cf55-437d-beb9-4e17e4617d1b,,,list,list,waiting,processing,task-finished-1713553317.3848839,tcp://10.201.3.55:8786,,,,,1713553317.3870416
29,list-310b0a2b-cf55-437d-beb9-4e17e4617d1b,22370873741312,tcp://10.201.3.137:40053,list,list,processing,memory,task-finished-1713553317.3911846,tcp://10.201.3.55:8786,1713553317.3893778,1713553317.3894436,6.580352783203125e-05,4961288,1713553317.3922646
30,_dask_helper-348268ba-b6c8-427a-a5a5-9e1c3f6012f7,,,dask_helper,dask_helper,memory,released,task-finished-1713553317.3911846,tcp://10.201.3.55:8786,,,,,1713553317.3925161
31,list-310b0a2b-cf55-437d-beb9-4e17e4617d1b,,,list,list,memory,forgotten,client-releases-keys-1713553317.439726,tcp://10.201.3.55:8786,,,,,1713553317.4397633
32,_dask_helper-348268ba-b6c8-427a-a5a5-9e1c3f6012f7,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553317.439726,tcp://10.201.3.55:8786,,,,,1713553317.4400003
33,_dask_helper-4ddf2a99-d2f6-45f8-ba14-f4e6b45bf167,,,dask_helper,dask_helper,released,waiting,update-graph-1713553317.4511905,tcp://10.201.3.55:8786,,,,,1713553317.4582536
34,_dask_helper-4ddf2a99-d2f6-45f8-ba14-f4e6b45bf167,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553317.4511905,tcp://10.201.3.55:8786,,,,,1713553317.4592185
35,list-e993ed3e-0565-46d2-af6d-01b06abe262e,,,list,list,released,waiting,update-graph-1713553317.4511905,tcp://10.201.3.55:8786,,,,,1713553317.4604468
36,_dask_helper-4ddf2a99-d2f6-45f8-ba14-f4e6b45bf167,22557343141888,tcp://10.201.3.137:44931,dask_helper,dask_helper,processing,memory,task-finished-1713553330.8483472,tcp://10.201.3.55:8786,1713553318.1312253,1713553330.8481336,12.71690821647644,80240,1713553330.849683
37,list-e993ed3e-0565-46d2-af6d-01b06abe262e,,,list,list,waiting,processing,task-finished-1713553330.8483472,tcp://10.201.3.55:8786,,,,,1713553330.8503664
38,list-e993ed3e-0565-46d2-af6d-01b06abe262e,22557343141888,tcp://10.201.3.137:44931,list,list,processing,memory,task-finished-1713553330.8544612,tcp://10.201.3.55:8786,1713553330.853126,1713553330.8531837,5.7697296142578125e-05,80328,1713553330.8554978
39,_dask_helper-4ddf2a99-d2f6-45f8-ba14-f4e6b45bf167,,,dask_helper,dask_helper,memory,released,task-finished-1713553330.8544612,tcp://10.201.3.55:8786,,,,,1713553330.855749
40,list-e993ed3e-0565-46d2-af6d-01b06abe262e,,,list,list,memory,forgotten,client-releases-keys-1713553330.8681803,tcp://10.201.3.55:8786,,,,,1713553330.868224
41,_dask_helper-4ddf2a99-d2f6-45f8-ba14-f4e6b45bf167,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553330.8681803,tcp://10.201.3.55:8786,,,,,1713553330.8684123
