,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
0,_dask_helper-eb3a1219-0079-4da8-a46f-26ef364e69ea,,,dask_helper,dask_helper,released,waiting,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1008797
1,_dask_helper-eb3a1219-0079-4da8-a46f-26ef364e69ea,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1020865
2,_dask_helper-e1ccf25e-ad06-4d70-8303-e1156361fd6c,,,dask_helper,dask_helper,released,waiting,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.102665
3,_dask_helper-e1ccf25e-ad06-4d70-8303-e1156361fd6c,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1035528
4,_dask_helper-d21168c4-ce85-49a9-8919-85003df15e24,,,dask_helper,dask_helper,released,waiting,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1042893
5,_dask_helper-d21168c4-ce85-49a9-8919-85003df15e24,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1051106
6,_dask_helper-a490499d-f890-4a7c-82f5-445053d7c891,,,dask_helper,dask_helper,released,waiting,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1058347
7,_dask_helper-a490499d-f890-4a7c-82f5-445053d7c891,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1066313
8,list-eadaf46e-d379-4039-91d1-1967ac67cb59,,,list,list,released,waiting,update-graph-1713553302.9837215,tcp://10.201.3.18:8786,,,,,1713553307.1073549
9,_dask_helper-a490499d-f890-4a7c-82f5-445053d7c891,23346702184448,tcp://10.201.3.17:37637,dask_helper,dask_helper,processing,memory,task-finished-1713553312.871468,tcp://10.201.3.18:8786,1713553311.3288252,1713553314.627398,3.2985727787017822,50248,1713553312.8729556
10,_dask_helper-eb3a1219-0079-4da8-a46f-26ef364e69ea,22729163268096,tcp://10.201.3.17:35967,dask_helper,dask_helper,processing,memory,task-finished-1713553312.8787177,tcp://10.201.3.18:8786,1713553311.3332627,1713553314.6391873,3.305924654006958,50208,1713553312.8800273
11,_dask_helper-e1ccf25e-ad06-4d70-8303-e1156361fd6c,22789331062784,tcp://10.201.3.17:36723,dask_helper,dask_helper,processing,memory,task-finished-1713553312.9034321,tcp://10.201.3.18:8786,1713553311.3292162,1713553314.6597939,3.3305776119232178,50208,1713553312.9047296
12,_dask_helper-d21168c4-ce85-49a9-8919-85003df15e24,23379731234816,tcp://10.201.3.17:36903,dask_helper,dask_helper,processing,memory,task-finished-1713553313.014338,tcp://10.201.3.18:8786,1713553311.330921,1713553314.7723563,3.4414353370666504,50208,1713553313.015731
