,key,start,finish,called_from,time
17,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,released,fetch,tcp://10.201.3.228:36429,1713553313.019618
18,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,released,fetch,tcp://10.201.3.228:36429,1713553313.0202127
19,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,released,fetch,tcp://10.201.3.228:36429,1713553313.0207984
20,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,fetch,flight,tcp://10.201.3.228:36429,1713553313.021454
21,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,fetch,flight,tcp://10.201.3.228:36429,1713553313.0219443
22,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,fetch,flight,tcp://10.201.3.228:36429,1713553313.0225308
23,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,flight,memory,tcp://10.201.3.228:36429,1713553313.0316734
24,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,flight,memory,tcp://10.201.3.228:36429,1713553313.0331173
25,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,flight,memory,tcp://10.201.3.228:36429,1713553313.0345938
26,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,waiting,ready,tcp://10.201.3.228:36429,1713553313.036215
27,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,ready,executing,tcp://10.201.3.228:36429,1713553313.0370944
28,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,executing,memory,tcp://10.201.3.228:36429,1713553313.0386336
29,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,memory,released,tcp://10.201.3.228:36429,1713553313.047006
30,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,memory,released,tcp://10.201.3.228:38435,1713553313.0470142
31,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,memory,released,tcp://10.201.3.228:35537,1713553313.0470953
32,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,memory,released,tcp://10.201.3.228:33249,1713553313.047136
33,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,memory,released,tcp://10.201.3.228:36429,1713553313.0476274
34,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,released,forgotten,tcp://10.201.3.228:33249,1713553313.049454
35,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,released,forgotten,tcp://10.201.3.228:35537,1713553313.049475
36,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,released,forgotten,tcp://10.201.3.228:38435,1713553313.0494938
37,_dask_helper-9ded3613-ca5a-4484-b32b-85dbf98b8222,memory,released,tcp://10.201.3.228:36429,1713553313.0495183
38,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,memory,released,tcp://10.201.3.228:36429,1713553313.0637808
39,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,memory,released,tcp://10.201.3.228:36429,1713553313.081463
40,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,released,forgotten,tcp://10.201.3.228:36429,1713553313.082654
41,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,released,forgotten,tcp://10.201.3.228:36429,1713553313.0839102
42,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,released,forgotten,tcp://10.201.3.228:36429,1713553313.0845108
43,_dask_helper-9ded3613-ca5a-4484-b32b-85dbf98b8222,released,forgotten,tcp://10.201.3.228:36429,1713553313.0851154
44,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,released,forgotten,tcp://10.201.3.228:36429,1713553313.085687
45,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,released,waiting,tcp://10.201.3.228:43113,1713553313.74147
46,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,waiting,ready,tcp://10.201.3.228:43113,1713553313.7418158
47,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,ready,executing,tcp://10.201.3.228:43113,1713553313.742703
48,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,executing,memory,tcp://10.201.3.228:43113,1713553326.6448953
49,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,released,waiting,tcp://10.201.3.228:43113,1713553326.6488786
50,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,waiting,ready,tcp://10.201.3.228:43113,1713553326.6491773
51,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,ready,executing,tcp://10.201.3.228:43113,1713553326.6498044
52,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,executing,memory,tcp://10.201.3.228:43113,1713553326.6512945
53,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,memory,released,tcp://10.201.3.228:43113,1713553326.654161
54,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,memory,released,tcp://10.201.3.228:43113,1713553326.711397
55,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,released,forgotten,tcp://10.201.3.228:43113,1713553326.7124877
56,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,released,forgotten,tcp://10.201.3.228:43113,1713553326.7138553
57,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,released,waiting,tcp://10.201.3.228:45419,1713553327.3671808
58,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,waiting,ready,tcp://10.201.3.228:45419,1713553327.3675168
59,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,ready,executing,tcp://10.201.3.228:45419,1713553327.3684235
60,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,executing,memory,tcp://10.201.3.228:45419,1713553340.125189
61,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,released,waiting,tcp://10.201.3.228:45419,1713553340.128356
62,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,waiting,ready,tcp://10.201.3.228:45419,1713553340.1290023
63,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,ready,executing,tcp://10.201.3.228:45419,1713553340.1296096
64,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,executing,memory,tcp://10.201.3.228:45419,1713553340.1309733
65,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,memory,released,tcp://10.201.3.228:45419,1713553340.1336539
66,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,memory,released,tcp://10.201.3.228:45419,1713553340.1449313
67,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,released,forgotten,tcp://10.201.3.228:45419,1713553340.1460938
68,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,released,forgotten,tcp://10.201.3.228:45419,1713553340.1473773
