,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
10,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,22778057768960,tcp://10.201.3.228:33249,dask_helper,dask_helper,processing,memory,task-finished-1713553312.741206,tcp://10.201.3.238:8786,1713553311.4237018,1713553314.664144,3.2404422760009766,50208,1713553312.742276
11,_dask_helper-9ded3613-ca5a-4484-b32b-85dbf98b8222,23413393805312,tcp://10.201.3.228:36429,dask_helper,dask_helper,processing,memory,task-finished-1713553312.7695563,tcp://10.201.3.238:8786,1713553311.4267848,1713553314.6955576,3.268772840499878,50248,1713553312.770546
12,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,23327953821696,tcp://10.201.3.228:35537,dask_helper,dask_helper,processing,memory,task-finished-1713553313.0157795,tcp://10.201.3.238:8786,1713553311.423871,1713553314.9387968,3.514925718307495,50208,1713553313.0171025
13,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,,,list,list,waiting,processing,task-finished-1713553313.0157795,tcp://10.201.3.238:8786,,,,,1713553313.017383
14,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,23413393805312,tcp://10.201.3.228:36429,list,list,processing,memory,task-finished-1713553313.0384052,tcp://10.201.3.238:8786,1713553313.0234218,1713553313.0311866,0.0077648162841796875,200992,1713553313.0415952
15,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0384052,tcp://10.201.3.238:8786,,,,,1713553313.0417554
16,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0384052,tcp://10.201.3.238:8786,,,,,1713553313.043196
17,_dask_helper-9ded3613-ca5a-4484-b32b-85dbf98b8222,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0384052,tcp://10.201.3.238:8786,,,,,1713553313.044288
18,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0384052,tcp://10.201.3.238:8786,,,,,1713553313.0453389
19,list-c5aca40b-ab8c-422c-a3c1-1151625662a8,,,list,list,memory,forgotten,client-releases-keys-1713553313.0761762,tcp://10.201.3.238:8786,,,,,1713553313.0762358
20,_dask_helper-9a7f4657-f548-444d-b6bc-1ac89b8278df,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0761762,tcp://10.201.3.238:8786,,,,,1713553313.076446
21,_dask_helper-a222da80-ddc1-4865-af9b-fa1a03a0fb43,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0761762,tcp://10.201.3.238:8786,,,,,1713553313.0776126
22,_dask_helper-9ded3613-ca5a-4484-b32b-85dbf98b8222,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0761762,tcp://10.201.3.238:8786,,,,,1713553313.0787416
23,_dask_helper-dfd3df77-a2ca-4e08-8602-7f3405a446eb,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0761762,tcp://10.201.3.238:8786,,,,,1713553313.0798366
24,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,,,dask_helper,dask_helper,released,waiting,update-graph-1713553313.0880954,tcp://10.201.3.238:8786,,,,,1713553313.094532
25,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553313.0880954,tcp://10.201.3.238:8786,,,,,1713553313.095329
26,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,,,list,list,released,waiting,update-graph-1713553313.0880954,tcp://10.201.3.238:8786,,,,,1713553313.0964518
27,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,22466540707840,tcp://10.201.3.228:43113,dask_helper,dask_helper,processing,memory,task-finished-1713553326.6445973,tcp://10.201.3.238:8786,1713553313.743834,1713553326.6444373,12.900603294372559,4961200,1713553326.6459854
28,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,,,list,list,waiting,processing,task-finished-1713553326.6445973,tcp://10.201.3.238:8786,,,,,1713553326.646954
29,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,22466540707840,tcp://10.201.3.228:43113,list,list,processing,memory,task-finished-1713553326.6510944,tcp://10.201.3.238:8786,1713553326.649283,1713553326.6493564,7.343292236328125e-05,4961288,1713553326.6522732
30,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,,,dask_helper,dask_helper,memory,released,task-finished-1713553326.6510944,tcp://10.201.3.238:8786,,,,,1713553326.6525512
31,list-2eb2c0b6-4528-4785-9781-5e948b6c6d58,,,list,list,memory,forgotten,client-releases-keys-1713553326.702698,tcp://10.201.3.238:8786,,,,,1713553326.7027702
32,_dask_helper-a444f9cd-b1e2-4106-b75a-436c68d3c2b9,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553326.702698,tcp://10.201.3.238:8786,,,,,1713553326.702997
33,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,,,dask_helper,dask_helper,released,waiting,update-graph-1713553326.7138891,tcp://10.201.3.238:8786,,,,,1713553326.7208009
34,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553326.7138891,tcp://10.201.3.238:8786,,,,,1713553326.7214859
35,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,,,list,list,released,waiting,update-graph-1713553326.7138891,tcp://10.201.3.238:8786,,,,,1713553326.722616
36,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,23413306937344,tcp://10.201.3.228:45419,dask_helper,dask_helper,processing,memory,task-finished-1713553340.1249266,tcp://10.201.3.238:8786,1713553327.3694499,1713553340.1245778,12.755127906799316,80240,1713553340.1263087
37,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,,,list,list,waiting,processing,task-finished-1713553340.1249266,tcp://10.201.3.238:8786,,,,,1713553340.1267736
38,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,23413306937344,tcp://10.201.3.228:45419,list,list,processing,memory,task-finished-1713553340.1308205,tcp://10.201.3.238:8786,1713553340.127658,1713553340.1277122,5.435943603515625e-05,80328,1713553340.1318638
39,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,,,dask_helper,dask_helper,memory,released,task-finished-1713553340.1308205,tcp://10.201.3.238:8786,,,,,1713553340.1321683
40,list-c547ea1c-1faf-4eaa-9e55-134368ad4d57,,,list,list,memory,forgotten,client-releases-keys-1713553340.1426752,tcp://10.201.3.238:8786,,,,,1713553340.1427305
41,_dask_helper-bc2fbe34-b36c-4ccd-b08e-4884caa0511c,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553340.1426752,tcp://10.201.3.238:8786,,,,,1713553340.1429286
