,key,start,finish,called_from,time
25,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.1716652
26,"('array-8838909ee9756e34565341881e2e6f0c', 118)",released,waiting,tcp://10.201.3.17:41721,1713455864.1717563
27,"('array-8838909ee9756e34565341881e2e6f0c', 121)",ready,executing,tcp://10.201.3.17:37383,1713455864.1717496
28,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.171985
29,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.1749947
30,"('array-8838909ee9756e34565341881e2e6f0c', 118)",waiting,ready,tcp://10.201.3.17:41721,1713455864.1749773
31,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.1750398
32,"('array-8838909ee9756e34565341881e2e6f0c', 117)",released,waiting,tcp://10.201.3.17:37383,1713455864.1750858
33,"('array-8838909ee9756e34565341881e2e6f0c', 118)",ready,executing,tcp://10.201.3.17:41721,1713455864.1780086
34,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.1780024
35,"('array-8838909ee9756e34565341881e2e6f0c', 117)",waiting,ready,tcp://10.201.3.17:37383,1713455864.1780546
36,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.1780834
37,"('array-8838909ee9756e34565341881e2e6f0c', 117)",ready,executing,tcp://10.201.3.17:37383,1713455864.1810896
38,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.1811018
39,"('array-8838909ee9756e34565341881e2e6f0c', 114)",released,waiting,tcp://10.201.3.17:41721,1713455864.181166
40,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.1811843
41,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.1841784
42,"('array-8838909ee9756e34565341881e2e6f0c', 114)",waiting,ready,tcp://10.201.3.17:41721,1713455864.1841688
43,"('array-8838909ee9756e34565341881e2e6f0c', 113)",released,waiting,tcp://10.201.3.17:37383,1713455864.1842592
44,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.1842625
45,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.187187
46,"('array-8838909ee9756e34565341881e2e6f0c', 113)",waiting,ready,tcp://10.201.3.17:37383,1713455864.187214
47,"('array-8838909ee9756e34565341881e2e6f0c', 114)",ready,executing,tcp://10.201.3.17:41721,1713455864.1872034
48,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.187192
49,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.1900775
50,"('array-8838909ee9756e34565341881e2e6f0c', 113)",ready,executing,tcp://10.201.3.17:37383,1713455864.190085
51,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.1902215
52,"('array-8838909ee9756e34565341881e2e6f0c', 110)",released,waiting,tcp://10.201.3.17:41721,1713455864.1902084
53,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.1931248
54,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.1931918
55,"('array-8838909ee9756e34565341881e2e6f0c', 110)",waiting,ready,tcp://10.201.3.17:41721,1713455864.1931312
56,"('array-8838909ee9756e34565341881e2e6f0c', 109)",released,waiting,tcp://10.201.3.17:37383,1713455864.1934223
57,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.1960707
58,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.1960962
59,"('array-8838909ee9756e34565341881e2e6f0c', 110)",ready,executing,tcp://10.201.3.17:41721,1713455864.1960962
60,"('array-8838909ee9756e34565341881e2e6f0c', 109)",waiting,ready,tcp://10.201.3.17:37383,1713455864.1961122
61,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.1990898
62,"('array-8838909ee9756e34565341881e2e6f0c', 109)",ready,executing,tcp://10.201.3.17:37383,1713455864.1991065
63,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.1991453
64,"('array-8838909ee9756e34565341881e2e6f0c', 106)",released,waiting,tcp://10.201.3.17:41721,1713455864.1991756
65,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.2020512
66,"('array-8838909ee9756e34565341881e2e6f0c', 106)",waiting,ready,tcp://10.201.3.17:41721,1713455864.2020583
67,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.202115
68,"('array-8838909ee9756e34565341881e2e6f0c', 105)",released,waiting,tcp://10.201.3.17:37383,1713455864.202138
69,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.2050643
70,"('array-8838909ee9756e34565341881e2e6f0c', 106)",ready,executing,tcp://10.201.3.17:41721,1713455864.2050908
71,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.2050817
72,"('array-8838909ee9756e34565341881e2e6f0c', 105)",waiting,ready,tcp://10.201.3.17:37383,1713455864.2051256
73,"('array-8838909ee9756e34565341881e2e6f0c', 105)",ready,executing,tcp://10.201.3.17:37383,1713455864.2080262
74,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.2079961
75,"('array-8838909ee9756e34565341881e2e6f0c', 102)",released,waiting,tcp://10.201.3.17:41721,1713455864.20811
76,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.2081215
77,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.2110348
78,"('array-8838909ee9756e34565341881e2e6f0c', 102)",waiting,ready,tcp://10.201.3.17:41721,1713455864.211027
79,"('array-8838909ee9756e34565341881e2e6f0c', 101)",released,waiting,tcp://10.201.3.17:37383,1713455864.2110808
80,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.211129
81,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.2139509
82,"('array-8838909ee9756e34565341881e2e6f0c', 102)",ready,executing,tcp://10.201.3.17:41721,1713455864.2139802
83,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.214007
84,"('array-8838909ee9756e34565341881e2e6f0c', 101)",waiting,ready,tcp://10.201.3.17:37383,1713455864.2140012
85,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.2169812
86,"('array-8838909ee9756e34565341881e2e6f0c', 101)",ready,executing,tcp://10.201.3.17:37383,1713455864.2169907
87,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.2170732
88,"('array-8838909ee9756e34565341881e2e6f0c', 98)",released,waiting,tcp://10.201.3.17:41721,1713455864.2170744
89,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.2198942
90,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455864.2199323
91,"('array-8838909ee9756e34565341881e2e6f0c', 98)",waiting,ready,tcp://10.201.3.17:41721,1713455864.2199059
92,"('array-8838909ee9756e34565341881e2e6f0c', 97)",released,waiting,tcp://10.201.3.17:37383,1713455864.2199411
93,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455864.2229571
94,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.2230036
95,"('array-8838909ee9756e34565341881e2e6f0c', 98)",ready,executing,tcp://10.201.3.17:41721,1713455864.2230062
96,"('array-8838909ee9756e34565341881e2e6f0c', 97)",waiting,ready,tcp://10.201.3.17:37383,1713455864.2230272
97,"('array-8838909ee9756e34565341881e2e6f0c', 97)",ready,executing,tcp://10.201.3.17:37383,1713455864.2258928
98,"('array-8838909ee9756e34565341881e2e6f0c', 94)",released,waiting,tcp://10.201.3.17:41721,1713455864.2259946
99,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455864.2259967
100,"('array-8838909ee9756e34565341881e2e6f0c', 94)",waiting,ready,tcp://10.201.3.17:41721,1713455864.2288897
101,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455864.2288978
102,"('array-8838909ee9756e34565341881e2e6f0c', 93)",released,waiting,tcp://10.201.3.17:37383,1713455864.2289863
103,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2308385
104,"('array-8838909ee9756e34565341881e2e6f0c', 93)",waiting,ready,tcp://10.201.3.17:37383,1713455864.2314174
105,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455864.231425
106,"('array-8838909ee9756e34565341881e2e6f0c', 126)",executing,memory,tcp://10.201.3.17:41721,1713455864.2347994
107,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 123, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.234852
108,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.236286
109,"('array-8838909ee9756e34565341881e2e6f0c', 94)",ready,executing,tcp://10.201.3.17:41721,1713455864.2364926
110,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455864.236509
111,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2367308
112,"('array-8838909ee9756e34565341881e2e6f0c', 125)",executing,memory,tcp://10.201.3.17:37383,1713455864.2377915
113,"('array-8838909ee9756e34565341881e2e6f0c', 93)",ready,executing,tcp://10.201.3.17:37383,1713455864.2391176
114,"('array-8838909ee9756e34565341881e2e6f0c', 122)",executing,memory,tcp://10.201.3.17:41721,1713455864.2392638
115,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.23934
116,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 121, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2393885
117,"('array-8838909ee9756e34565341881e2e6f0c', 118)",executing,memory,tcp://10.201.3.17:41721,1713455864.242275
118,"('array-8838909ee9756e34565341881e2e6f0c', 121)",executing,memory,tcp://10.201.3.17:37383,1713455864.242312
119,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2424455
120,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2424476
121,"('array-8838909ee9756e34565341881e2e6f0c', 114)",executing,memory,tcp://10.201.3.17:41721,1713455864.2452853
122,"('array-8838909ee9756e34565341881e2e6f0c', 117)",executing,memory,tcp://10.201.3.17:37383,1713455864.2453043
123,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2454631
124,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2454865
125,"('array-8838909ee9756e34565341881e2e6f0c', 113)",executing,memory,tcp://10.201.3.17:37383,1713455864.2482214
126,"('array-8838909ee9756e34565341881e2e6f0c', 110)",executing,memory,tcp://10.201.3.17:41721,1713455864.2482402
127,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2484193
128,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2484827
129,"('array-8838909ee9756e34565341881e2e6f0c', 106)",executing,memory,tcp://10.201.3.17:41721,1713455864.2512703
130,"('array-8838909ee9756e34565341881e2e6f0c', 109)",executing,memory,tcp://10.201.3.17:37383,1713455864.2512689
131,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 99, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2513447
132,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2513547
133,"('array-8838909ee9756e34565341881e2e6f0c', 102)",executing,memory,tcp://10.201.3.17:41721,1713455864.254205
134,"('array-8838909ee9756e34565341881e2e6f0c', 105)",executing,memory,tcp://10.201.3.17:37383,1713455864.2542157
135,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2543955
136,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455864.2561219
137,"('array-8838909ee9756e34565341881e2e6f0c', 98)",executing,memory,tcp://10.201.3.17:41721,1713455864.2571914
138,"('array-8838909ee9756e34565341881e2e6f0c', 101)",executing,memory,tcp://10.201.3.17:37383,1713455864.2572238
139,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2573884
140,"('array-8838909ee9756e34565341881e2e6f0c', 97)",executing,memory,tcp://10.201.3.17:37383,1713455864.2600846
141,"('array-8838909ee9756e34565341881e2e6f0c', 94)",executing,memory,tcp://10.201.3.17:41721,1713455864.2620306
142,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455864.2624416
143,"('array-8838909ee9756e34565341881e2e6f0c', 93)",executing,memory,tcp://10.201.3.17:37383,1713455864.2643824
144,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 71, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455865.6792514
145,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 71, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455865.6794531
146,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455865.6794386
147,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.6795368
148,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455865.6797113
149,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 71, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455865.6800272
150,"('array-8838909ee9756e34565341881e2e6f0c', 127)",released,fetch,tcp://10.201.3.17:42149,1713455865.6800733
151,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455865.6800685
152,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",released,fetch,tcp://10.201.3.17:41721,1713455865.6800816
153,"('array-8838909ee9756e34565341881e2e6f0c', 127)",fetch,flight,tcp://10.201.3.17:42149,1713455865.6820428
154,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:41721,1713455865.682071
155,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:37383,1713455865.6820726
156,"('array-8838909ee9756e34565341881e2e6f0c', 71)",released,waiting,tcp://10.201.3.17:41867,1713455865.6821694
157,"('array-8838909ee9756e34565341881e2e6f0c', 71)",waiting,ready,tcp://10.201.3.17:41867,1713455865.6839006
158,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 123, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.683985
159,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455865.6840146
160,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 67, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455865.684024
161,"('array-8838909ee9756e34565341881e2e6f0c', 71)",ready,executing,tcp://10.201.3.17:41867,1713455865.685698
162,"('array-8838909ee9756e34565341881e2e6f0c', 123)",released,fetch,tcp://10.201.3.17:42149,1713455865.6857526
163,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41721,1713455865.6857457
164,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 67, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455865.6857564
165,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41721,1713455865.6875865
166,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 67, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455865.6875942
167,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 70, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455865.6876523
168,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.68771
169,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 70, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455865.689467
170,"('array-8838909ee9756e34565341881e2e6f0c', 119)",released,fetch,tcp://10.201.3.17:42149,1713455865.6894748
171,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455865.6895504
172,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455865.6895597
173,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 70, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455865.6912994
174,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",released,fetch,tcp://10.201.3.17:41721,1713455865.6913211
175,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455865.6913302
176,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.6914043
177,"('array-8838909ee9756e34565341881e2e6f0c', 115)",released,fetch,tcp://10.201.3.17:42149,1713455865.6932008
178,"('array-8838909ee9756e34565341881e2e6f0c', 73)",released,waiting,tcp://10.201.3.17:41721,1713455865.693234
179,"('array-8838909ee9756e34565341881e2e6f0c', 70)",released,waiting,tcp://10.201.3.17:41867,1713455865.6932352
180,"('array-8838909ee9756e34565341881e2e6f0c', 67)",released,waiting,tcp://10.201.3.17:37383,1713455865.693239
181,"('array-8838909ee9756e34565341881e2e6f0c', 73)",waiting,ready,tcp://10.201.3.17:41721,1713455865.6950696
182,"('array-8838909ee9756e34565341881e2e6f0c', 70)",waiting,ready,tcp://10.201.3.17:41867,1713455865.6950614
183,"('array-8838909ee9756e34565341881e2e6f0c', 67)",waiting,ready,tcp://10.201.3.17:37383,1713455865.6950748
184,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.6951506
185,"('array-8838909ee9756e34565341881e2e6f0c', 73)",ready,executing,tcp://10.201.3.17:41721,1713455865.6968966
186,"('array-8838909ee9756e34565341881e2e6f0c', 70)",ready,executing,tcp://10.201.3.17:41867,1713455865.6969097
187,"('array-8838909ee9756e34565341881e2e6f0c', 111)",released,fetch,tcp://10.201.3.17:42149,1713455865.6969185
188,"('array-8838909ee9756e34565341881e2e6f0c', 67)",ready,executing,tcp://10.201.3.17:37383,1713455865.6969097
189,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 69, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455865.698832
190,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 110, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455865.6988635
191,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455865.6988456
192,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455865.6988826
193,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 110, 0, 0, 0)",released,fetch,tcp://10.201.3.17:41721,1713455865.7006018
194,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 69, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455865.700599
195,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455865.7006187
196,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455865.7006404
197,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 69, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455865.7024553
198,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455865.7024822
199,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 72, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455865.7025173
