,worker,action,stimulus_id,time
0,tcp://10.201.2.66:36739,add,,1713546964.9682102
1,tcp://10.201.2.66:35053,add,,1713546966.7657244
2,tcp://10.201.2.66:44141,add,,1713546966.7685301
3,tcp://10.201.2.66:38073,add,,1713546966.7699454
4,tcp://10.201.2.87:38323,add,,1713546966.7709846
5,tcp://10.201.2.87:37699,add,,1713546966.772264
6,tcp://10.201.2.87:39503,add,,1713546966.7732894
7,tcp://10.201.2.87:37161,add,,1713546966.7743278
