,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
10,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,,,dask_helper,dask_helper,waiting,waiting,update-graph-1713553286.8187597,tcp://10.201.3.1:8786,,,,,1713553287.4454076
11,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,,,dask_helper,dask_helper,waiting,queued,update-graph-1713553286.8187597,tcp://10.201.3.1:8786,,,,,1713553287.4462156
12,list-e1f6b2d1-859d-455f-b2be-83d2c9d87d8e,,,list,list,released,waiting,update-graph-1713553286.8187597,tcp://10.201.3.1:8786,,,,,1713553287.4470294
13,_dask_helper-9731f80c-b769-4e38-8691-8aeeaa22a0bc,,,dask_helper,dask_helper,queued,processing,worker-status-change-1713553288.0623555,tcp://10.201.3.1:8786,,,,,1713553288.0712726
14,_dask_helper-936f2254-27a9-499a-837e-021236ce898f,,,dask_helper,dask_helper,queued,processing,worker-status-change-1713553288.0623555,tcp://10.201.3.1:8786,,,,,1713553288.0714512
15,_dask_helper-69422a00-d2ee-48a4-8fa6-0c7d79d710f1,,,dask_helper,dask_helper,queued,processing,worker-status-change-1713553288.0623555,tcp://10.201.3.1:8786,,,,,1713553288.072217
16,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,,,dask_helper,dask_helper,queued,processing,worker-status-change-1713553288.0623555,tcp://10.201.3.1:8786,,,,,1713553288.072999
17,_dask_helper-9731f80c-b769-4e38-8691-8aeeaa22a0bc,22635320614912,tcp://10.201.1.183:43427,dask_helper,dask_helper,processing,memory,task-finished-1713553301.9352796,tcp://10.201.3.1:8786,1713553289.14069,1713553302.3008947,13.160204648971558,50208,1713553301.9368691
18,_dask_helper-69422a00-d2ee-48a4-8fa6-0c7d79d710f1,22635079524352,tcp://10.201.1.183:43427,dask_helper,dask_helper,processing,memory,task-finished-1713553301.939782,tcp://10.201.3.1:8786,1713553289.141695,1713553302.3052971,13.163602113723755,50248,1713553301.940872
19,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,22635077423104,tcp://10.201.1.183:43427,dask_helper,dask_helper,processing,memory,task-finished-1713553301.9601152,tcp://10.201.3.1:8786,1713553289.1420248,1713553302.3257241,13.183699369430542,50208,1713553301.9612067
20,_dask_helper-936f2254-27a9-499a-837e-021236ce898f,22635081625600,tcp://10.201.1.183:43427,dask_helper,dask_helper,processing,memory,task-finished-1713553302.0870903,tcp://10.201.3.1:8786,1713553289.1412966,1713553302.45279,13.311493396759033,50208,1713553302.087971
21,list-e1f6b2d1-859d-455f-b2be-83d2c9d87d8e,,,list,list,waiting,processing,task-finished-1713553302.0870903,tcp://10.201.3.1:8786,,,,,1713553302.0889463
22,list-e1f6b2d1-859d-455f-b2be-83d2c9d87d8e,22635320614912,tcp://10.201.1.183:43427,list,list,processing,memory,task-finished-1713553302.0926836,tcp://10.201.3.1:8786,1713553302.0878167,1713553302.087923,0.00010633468627929688,200992,1713553302.09374
23,_dask_helper-9731f80c-b769-4e38-8691-8aeeaa22a0bc,,,dask_helper,dask_helper,memory,released,task-finished-1713553302.0926836,tcp://10.201.3.1:8786,,,,,1713553302.0939887
24,_dask_helper-936f2254-27a9-499a-837e-021236ce898f,,,dask_helper,dask_helper,memory,released,task-finished-1713553302.0926836,tcp://10.201.3.1:8786,,,,,1713553302.0950308
25,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,,,dask_helper,dask_helper,memory,released,task-finished-1713553302.0926836,tcp://10.201.3.1:8786,,,,,1713553302.0961185
26,_dask_helper-69422a00-d2ee-48a4-8fa6-0c7d79d710f1,,,dask_helper,dask_helper,memory,released,task-finished-1713553302.0926836,tcp://10.201.3.1:8786,,,,,1713553302.0972147
27,list-e1f6b2d1-859d-455f-b2be-83d2c9d87d8e,,,list,list,memory,forgotten,client-releases-keys-1713553302.111939,tcp://10.201.3.1:8786,,,,,1713553302.1119788
28,_dask_helper-9731f80c-b769-4e38-8691-8aeeaa22a0bc,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553302.111939,tcp://10.201.3.1:8786,,,,,1713553302.1121778
29,_dask_helper-936f2254-27a9-499a-837e-021236ce898f,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553302.111939,tcp://10.201.3.1:8786,,,,,1713553302.1132932
30,_dask_helper-1174db58-6c19-42a2-a924-cab7f4014ae3,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553302.111939,tcp://10.201.3.1:8786,,,,,1713553302.114396
31,_dask_helper-69422a00-d2ee-48a4-8fa6-0c7d79d710f1,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553302.111939,tcp://10.201.3.1:8786,,,,,1713553302.115503
32,_dask_helper-0a4d0fcc-9966-4ca9-825b-2a7243830d83,,,dask_helper,dask_helper,released,waiting,update-graph-1713553302.1239283,tcp://10.201.3.1:8786,,,,,1713553302.1290424
33,_dask_helper-0a4d0fcc-9966-4ca9-825b-2a7243830d83,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553302.1239283,tcp://10.201.3.1:8786,,,,,1713553302.1298873
34,list-6c56340c-a115-446d-bfc9-6d9b35f8b47a,,,list,list,released,waiting,update-graph-1713553302.1239283,tcp://10.201.3.1:8786,,,,,1713553302.1310976
35,_dask_helper-0a4d0fcc-9966-4ca9-825b-2a7243830d83,23186806915072,tcp://10.201.1.183:39371,dask_helper,dask_helper,processing,memory,task-finished-1713553315.5966136,tcp://10.201.3.1:8786,1713553302.774115,1713553315.5939987,12.819883584976196,4961200,1713553315.5980306
36,list-6c56340c-a115-446d-bfc9-6d9b35f8b47a,,,list,list,waiting,processing,task-finished-1713553315.5966136,tcp://10.201.3.1:8786,,,,,1713553315.5985198
37,list-6c56340c-a115-446d-bfc9-6d9b35f8b47a,23186806915072,tcp://10.201.1.183:39371,list,list,processing,memory,task-finished-1713553315.6025271,tcp://10.201.3.1:8786,1713553315.6007643,1713553315.6008313,6.699562072753906e-05,4961288,1713553315.603353
38,_dask_helper-0a4d0fcc-9966-4ca9-825b-2a7243830d83,,,dask_helper,dask_helper,memory,released,task-finished-1713553315.6025271,tcp://10.201.3.1:8786,,,,,1713553315.6035779
39,list-6c56340c-a115-446d-bfc9-6d9b35f8b47a,,,list,list,memory,forgotten,client-releases-keys-1713553315.6485074,tcp://10.201.3.1:8786,,,,,1713553315.6485786
40,_dask_helper-0a4d0fcc-9966-4ca9-825b-2a7243830d83,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553315.6485074,tcp://10.201.3.1:8786,,,,,1713553315.648809
41,_dask_helper-1d1e89f8-5015-42ec-b535-fe660fbbdea3,,,dask_helper,dask_helper,released,waiting,update-graph-1713553315.6599815,tcp://10.201.3.1:8786,,,,,1713553315.6648085
42,_dask_helper-1d1e89f8-5015-42ec-b535-fe660fbbdea3,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553315.6599815,tcp://10.201.3.1:8786,,,,,1713553315.6657686
43,list-9913b68e-dd38-48c9-a71c-ace39023d32f,,,list,list,released,waiting,update-graph-1713553315.6599815,tcp://10.201.3.1:8786,,,,,1713553315.6668682
44,_dask_helper-1d1e89f8-5015-42ec-b535-fe660fbbdea3,23039746314240,tcp://10.201.1.183:45569,dask_helper,dask_helper,processing,memory,task-finished-1713553329.0568283,tcp://10.201.3.1:8786,1713553316.355576,1713553329.0565119,12.70093584060669,80240,1713553329.0580359
45,list-9913b68e-dd38-48c9-a71c-ace39023d32f,,,list,list,waiting,processing,task-finished-1713553329.0568283,tcp://10.201.3.1:8786,,,,,1713553329.058825
46,list-9913b68e-dd38-48c9-a71c-ace39023d32f,23039746314240,tcp://10.201.1.183:45569,list,list,processing,memory,task-finished-1713553329.062877,tcp://10.201.3.1:8786,1713553329.0609164,1713553329.0609853,6.890296936035156e-05,80328,1713553329.0637753
47,_dask_helper-1d1e89f8-5015-42ec-b535-fe660fbbdea3,,,dask_helper,dask_helper,memory,released,task-finished-1713553329.062877,tcp://10.201.3.1:8786,,,,,1713553329.064085
48,list-9913b68e-dd38-48c9-a71c-ace39023d32f,,,list,list,memory,forgotten,client-releases-keys-1713553329.073916,tcp://10.201.3.1:8786,,,,,1713553329.073953
49,_dask_helper-1d1e89f8-5015-42ec-b535-fe660fbbdea3,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553329.073916,tcp://10.201.3.1:8786,,,,,1713553329.074154
