,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
12,_dask_helper-3dbc9aac-0ac5-4d23-8eeb-29e497db35b1,22364232200192,tcp://10.201.3.254:39001,dask_helper,dask_helper,processing,memory,task-finished-1713553312.8741093,tcp://10.201.4.7:8786,1713553311.3514862,1713553314.701227,3.349740743637085,50248,1713553312.8752744
13,list-d760c6bf-208d-4f30-a50f-70add98624c4,,,list,list,waiting,processing,task-finished-1713553312.8741093,tcp://10.201.4.7:8786,,,,,1713553312.8758786
14,list-d760c6bf-208d-4f30-a50f-70add98624c4,22364232200192,tcp://10.201.3.254:39001,list,list,processing,memory,task-finished-1713553312.8976505,tcp://10.201.4.7:8786,1713553312.876359,1713553312.884188,0.007828950881958008,200992,1713553312.9009418
15,_dask_helper-c6477294-b511-46e9-8cb5-1c4a7d30f6ab,,,dask_helper,dask_helper,memory,released,task-finished-1713553312.8976505,tcp://10.201.4.7:8786,,,,,1713553312.9011674
16,_dask_helper-6490452a-bd80-4f96-9d45-cdda24fb8908,,,dask_helper,dask_helper,memory,released,task-finished-1713553312.8976505,tcp://10.201.4.7:8786,,,,,1713553312.9023736
17,_dask_helper-a1e52252-3cb0-45f2-9592-81d92772f6f3,,,dask_helper,dask_helper,memory,released,task-finished-1713553312.8976505,tcp://10.201.4.7:8786,,,,,1713553312.9034276
18,_dask_helper-3dbc9aac-0ac5-4d23-8eeb-29e497db35b1,,,dask_helper,dask_helper,memory,released,task-finished-1713553312.8976505,tcp://10.201.4.7:8786,,,,,1713553312.9044955
19,list-d760c6bf-208d-4f30-a50f-70add98624c4,,,list,list,memory,forgotten,client-releases-keys-1713553312.9364648,tcp://10.201.4.7:8786,,,,,1713553312.9365277
20,_dask_helper-c6477294-b511-46e9-8cb5-1c4a7d30f6ab,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553312.9364648,tcp://10.201.4.7:8786,,,,,1713553312.936732
21,_dask_helper-6490452a-bd80-4f96-9d45-cdda24fb8908,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553312.9364648,tcp://10.201.4.7:8786,,,,,1713553312.9381807
22,_dask_helper-a1e52252-3cb0-45f2-9592-81d92772f6f3,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553312.9364648,tcp://10.201.4.7:8786,,,,,1713553312.9393277
23,_dask_helper-3dbc9aac-0ac5-4d23-8eeb-29e497db35b1,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553312.9364648,tcp://10.201.4.7:8786,,,,,1713553312.9404151
24,_dask_helper-37c78500-d676-42ab-b6c8-3402e28ee469,,,dask_helper,dask_helper,released,waiting,update-graph-1713553312.9482408,tcp://10.201.4.7:8786,,,,,1713553312.9551358
25,_dask_helper-37c78500-d676-42ab-b6c8-3402e28ee469,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553312.9482408,tcp://10.201.4.7:8786,,,,,1713553312.955971
26,list-5d2b3ab3-b35a-49cc-b98d-dc1c5d159846,,,list,list,released,waiting,update-graph-1713553312.9482408,tcp://10.201.4.7:8786,,,,,1713553312.9570389
27,_dask_helper-37c78500-d676-42ab-b6c8-3402e28ee469,22821011144704,tcp://10.201.3.254:42141,dask_helper,dask_helper,processing,memory,task-finished-1713553326.620499,tcp://10.201.4.7:8786,1713553313.6083977,1713553326.6201923,13.011794567108154,4961200,1713553326.6219404
28,list-5d2b3ab3-b35a-49cc-b98d-dc1c5d159846,,,list,list,waiting,processing,task-finished-1713553326.620499,tcp://10.201.4.7:8786,,,,,1713553326.6223066
29,list-5d2b3ab3-b35a-49cc-b98d-dc1c5d159846,22820744204288,tcp://10.201.3.254:42141,list,list,processing,memory,task-finished-1713553326.6264775,tcp://10.201.4.7:8786,1713553326.6247284,1713553326.6247942,6.580352783203125e-05,4961288,1713553326.6272638
30,_dask_helper-37c78500-d676-42ab-b6c8-3402e28ee469,,,dask_helper,dask_helper,memory,released,task-finished-1713553326.6264775,tcp://10.201.4.7:8786,,,,,1713553326.6274288
31,list-5d2b3ab3-b35a-49cc-b98d-dc1c5d159846,,,list,list,memory,forgotten,client-releases-keys-1713553326.6715121,tcp://10.201.4.7:8786,,,,,1713553326.6715488
32,_dask_helper-37c78500-d676-42ab-b6c8-3402e28ee469,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553326.6715121,tcp://10.201.4.7:8786,,,,,1713553326.6716805
33,_dask_helper-ddb01c7f-1b82-40e5-8059-8aed6ec5efad,,,dask_helper,dask_helper,released,waiting,update-graph-1713553326.6827486,tcp://10.201.4.7:8786,,,,,1713553326.6894033
34,_dask_helper-ddb01c7f-1b82-40e5-8059-8aed6ec5efad,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553326.6827486,tcp://10.201.4.7:8786,,,,,1713553326.690118
35,list-e6d12ef4-022c-434c-b580-d2640ad424a6,,,list,list,released,waiting,update-graph-1713553326.6827486,tcp://10.201.4.7:8786,,,,,1713553326.6911912
36,_dask_helper-ddb01c7f-1b82-40e5-8059-8aed6ec5efad,23288953769984,tcp://10.201.3.254:43195,dask_helper,dask_helper,processing,memory,task-finished-1713553340.1702423,tcp://10.201.4.7:8786,1713553327.3347342,1713553340.169839,12.835104703903198,80240,1713553340.1716416
37,list-e6d12ef4-022c-434c-b580-d2640ad424a6,,,list,list,waiting,processing,task-finished-1713553340.1702423,tcp://10.201.4.7:8786,,,,,1713553340.1723905
38,list-e6d12ef4-022c-434c-b580-d2640ad424a6,23288953769984,tcp://10.201.3.254:43195,list,list,processing,memory,task-finished-1713553340.1763904,tcp://10.201.4.7:8786,1713553340.1733031,1713553340.1733565,5.340576171875e-05,80328,1713553340.1774702
39,_dask_helper-ddb01c7f-1b82-40e5-8059-8aed6ec5efad,,,dask_helper,dask_helper,memory,released,task-finished-1713553340.1763904,tcp://10.201.4.7:8786,,,,,1713553340.1777122
40,list-e6d12ef4-022c-434c-b580-d2640ad424a6,,,list,list,memory,forgotten,client-releases-keys-1713553340.1891897,tcp://10.201.4.7:8786,,,,,1713553340.1892443
41,_dask_helper-ddb01c7f-1b82-40e5-8059-8aed6ec5efad,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553340.1891897,tcp://10.201.4.7:8786,,,,,1713553340.189445
