,worker,action,stimulus_id,time
0,tcp://10.201.1.183:34829,add,,1713560012.661691
1,tcp://10.201.1.183:42365,add,,1713560014.5777526
2,tcp://10.201.1.183:33075,add,,1713560014.5812194
3,tcp://10.201.1.183:33863,add,,1713560014.5826144
4,tcp://10.201.1.75:44397,add,,1713560014.5840585
5,tcp://10.201.1.75:38631,add,,1713560014.5852187
6,tcp://10.201.1.75:35017,add,,1713560014.586347
7,tcp://10.201.1.75:35877,add,,1713560014.5876467
