,worker,action,stimulus_id,time
0,tcp://10.201.1.165:38513,add,,1713547566.6453466
1,tcp://10.201.1.165:40809,add,,1713547568.5023298
2,tcp://10.201.1.165:35127,add,,1713547568.5057514
3,tcp://10.201.1.165:35403,add,,1713547568.507032
4,tcp://10.201.1.162:38369,add,,1713547568.5082247
5,tcp://10.201.1.162:37101,add,,1713547568.5096064
6,tcp://10.201.1.162:42897,add,,1713547568.5107226
7,tcp://10.201.1.162:38643,add,,1713547568.51189
