,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547326.2265303,1713547441.729151,1713547383.9778407,115.50262069702148,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 62): 303431504}",303431504,2627052.980866474,tcp://10.201.3.154:34637,incoming_transfer,tcp://10.201.3.154:36113,1713547441.7344263,
1,1713547361.3493645,1713547450.4164164,1713547405.8828905,89.0670518875122,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 16): 732876514}",732876514,8228368.3861636175,tcp://10.201.3.154:43809,incoming_transfer,tcp://10.201.3.154:36323,1713547450.4874396,
2,1713547346.3105228,1713547447.140647,1713547396.762411,100.83012413978577,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 62): 303431504}",303431504,3009333.833402188,tcp://10.201.3.154:36113,outgoing_transfer,tcp://10.201.3.154:34637,1713547452.2896044,303416043.0
3,1713547301.1212678,1713547456.6941528,1713547378.9077103,155.5728850364685,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 59): 273597976}",273597976,1758648.2113246452,tcp://10.201.3.150:34447,incoming_transfer,tcp://10.201.3.150:38619,1713547456.6969507,
4,1713547326.2265303,1713547441.729151,1713547383.9778407,115.50262069702148,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 62): 303431504}",303431504,2627052.980866474,tcp://10.201.3.154:34637,incoming_transfer,tcp://10.201.3.154:36113,1713547459.622082,
5,1713547327.1590843,1713547459.4796116,1713547393.3193479,132.32052731513977,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 65): 221808757}",221808757,1676298.9197566567,tcp://10.201.3.150:34813,incoming_transfer,tcp://10.201.3.154:36113,1713547459.6220844,
6,1713547301.1212678,1713547456.6941528,1713547378.9077103,155.5728850364685,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 59): 273597976}",273597976,1758648.2113246452,tcp://10.201.3.150:34447,incoming_transfer,tcp://10.201.3.150:38619,1713547460.445421,
7,1713547386.1074855,1713547460.4354596,1713547423.281691,74.32797408103943,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 16): 732876514}",732876514,9860036.185043175,tcp://10.201.3.154:36323,outgoing_transfer,tcp://10.201.3.154:43809,1713547460.4463704,732859338.0
8,1713547315.5418763,1713547460.445131,1713547387.9935036,144.90325474739075,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 16): 732876514}",732876514,5057695.32421905,tcp://10.201.3.154:43809,incoming_transfer,tcp://10.201.3.150:38619,1713547460.4454246,
9,1713547386.1074855,1713547460.4354596,1713547423.281691,74.32797408103943,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 16): 732876514}",732876514,9860036.185043175,tcp://10.201.3.154:36323,outgoing_transfer,tcp://10.201.3.154:43809,1713547461.6685185,732859338.0
10,1713547343.6964662,1713547460.7186372,1713547402.2166212,117.02217102050781,"{('read_parquet-fused-assign-4d89ba359fcd48285fca28d8a082d3c3', 16): 732876514}",732876514,6262715.070220031,tcp://10.201.3.150:38619,outgoing_transfer,tcp://10.201.3.154:43809,1713547461.668523,732859338.0
