,worker,action,stimulus_id,time
0,tcp://10.201.3.150:39207,add,,1713546978.1572177
1,tcp://10.201.3.150:38619,add,,1713546979.7742586
2,tcp://10.201.3.150:34447,add,,1713546979.777737
3,tcp://10.201.3.150:34813,add,,1713546979.778871
4,tcp://10.201.3.154:43809,add,,1713546979.7805555
5,tcp://10.201.3.154:36113,add,,1713546979.781843
6,tcp://10.201.3.154:34637,add,,1713546979.7829921
7,tcp://10.201.3.154:36323,add,,1713546979.7840896
