,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713560244.5973666,1713560377.9552388,1713560311.2763026,133.35787224769592,"{('read_parquet-fused-assign-c5bb474fb4fc0b1ee960c93fb4ae1167', 56): 137519454}",137519454,1031206.1199100001,tcp://10.201.3.228:45787,incoming_transfer,tcp://10.201.3.228:33595,1713560393.987661,
1,1713560262.08767,1713560380.37898,1713560332.7261844,118.29130983352661,"{('read_parquet-fused-assign-c5bb474fb4fc0b1ee960c93fb4ae1167', 56): 137519454}",137519454,1162549.0849119304,tcp://10.201.3.228:33595,outgoing_transfer,tcp://10.201.3.228:45787,1713560419.42683,137503994.0
2,1713560294.1542602,1713560460.687759,1713560377.4210095,166.5334987640381,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 65): 221808757}",221808757,1331916.7533631274,tcp://10.201.3.228:35435,incoming_transfer,tcp://10.201.3.228:45787,1713560461.128593,
3,1713560323.7733705,1713560462.3883197,1713560393.0930808,138.6149492263794,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 65): 221808757}",221808757,1600179.1887378064,tcp://10.201.3.228:45787,outgoing_transfer,tcp://10.201.3.228:35435,1713560462.5070164,221795822.0
4,1713560293.2217047,1713560499.8841856,1713560396.5529451,206.66248083114624,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 16): 732876514}",732876514,3546248.5065143364,tcp://10.201.3.229:45743,incoming_transfer,tcp://10.201.3.228:36941,1713560499.887548,
5,1713560293.2217047,1713560499.8841856,1713560396.5529451,206.66248083114624,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 16): 732876514}",732876514,3546248.5065143364,tcp://10.201.3.229:45743,incoming_transfer,tcp://10.201.3.228:36941,1713560500.0980184,
6,1713560500.0185168,1713560500.0970473,1713560500.057782,0.07853055000305176,"{('getitem-_get_categories-42e12359119d5255299b0677cf69cee1', 66): 17039}",17039,216972.8850662303,tcp://10.201.3.228:33595,incoming_transfer,tcp://10.201.3.228:36941,1713560500.0980217,
7,1713560321.570813,1713560491.4858716,1713560414.947487,169.9150586128235,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 16): 732876514}",732876514,4313193.427252185,tcp://10.201.3.228:36941,outgoing_transfer,tcp://10.201.3.229:45743,1713560500.2322056,732859338.0
8,1713560500.0185168,1713560500.0970473,1713560500.057782,0.07853055000305176,"{('getitem-_get_categories-42e12359119d5255299b0677cf69cee1', 66): 17039}",17039,216972.8850662303,tcp://10.201.3.228:33595,incoming_transfer,tcp://10.201.3.228:36941,1713560500.3095925,
9,1713560500.0185912,1713560500.3085985,1713560500.163595,0.2900073528289795,"{('getitem-_get_categories-42e12359119d5255299b0677cf69cee1', 67): 17049}",17049,58788.16462303279,tcp://10.201.3.229:45743,incoming_transfer,tcp://10.201.3.228:36941,1713560500.3095953,
10,1713560321.570813,1713560491.4858716,1713560414.947487,169.9150586128235,"{('read_parquet-fused-assign-088873c19913bc4305297b6bd11d7157', 16): 732876514}",732876514,4313193.427252185,tcp://10.201.3.228:36941,outgoing_transfer,tcp://10.201.3.229:45743,1713560500.5644073,732859338.0
