,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547261.2199054,1713547347.050354,1713547304.1351297,85.83044862747192,"{('read_parquet-fused-assign-2d3e75b2efe43ee0c9fa80a9ee3bd658', 59): 273598034}",273598034,3187657.0421703346,tcp://10.201.1.183:35615,incoming_transfer,tcp://10.201.1.183:37325,1713547359.4065526,
1,1713547315.5395966,1713547349.594073,1713547332.583726,34.054476499557495,"{('read_parquet-fused-assign-2d3e75b2efe43ee0c9fa80a9ee3bd658', 59): 273598034}",273598034,8034128.318007036,tcp://10.201.1.183:37325,outgoing_transfer,tcp://10.201.1.183:35615,1713547373.461508,273582571.0
2,1713547266.7548823,1713547450.875668,1713547358.8152752,184.1207857131958,"{('read_parquet-fused-assign-941a4c8b7a62911efe94082184be3406', 68): 332795940}",332795940,1807487.0727436221,tcp://10.201.1.75:37383,incoming_transfer,tcp://10.201.1.183:44031,1713547450.9370751,
3,1713547266.7548823,1713547450.875668,1713547358.8152752,184.1207857131958,"{('read_parquet-fused-assign-941a4c8b7a62911efe94082184be3406', 68): 332795940}",332795940,1807487.0727436221,tcp://10.201.1.75:37383,incoming_transfer,tcp://10.201.1.183:44031,1713547451.395606,
4,1713547451.1801033,1713547451.351903,1713547451.2660031,0.1717996597290039,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 65): 16987}",16987,98876.79653612367,tcp://10.201.1.183:37325,incoming_transfer,tcp://10.201.1.183:44031,1713547451.3956091,
5,1713547451.286782,1713547451.3774204,1713547451.334045,0.09063839912414551,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 65): 16987}",16987,187415.0488551024,tcp://10.201.1.183:44031,outgoing_transfer,tcp://10.201.1.183:37325,1713547453.1213362,3691.0
6,1713547451.1801033,1713547451.351903,1713547451.2660031,0.1717996597290039,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 65): 16987}",16987,98876.79653612367,tcp://10.201.1.183:37325,incoming_transfer,tcp://10.201.1.183:44031,1713547456.2252429,
7,1713547451.1805484,1713547456.2223794,1713547453.701464,5.041831016540527,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 69): 17047}",17047,3381.112921887824,tcp://10.201.1.75:34007,incoming_transfer,tcp://10.201.1.183:44031,1713547456.2252457,
8,1713547451.1805484,1713547456.2223794,1713547453.701464,5.041831016540527,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 69): 17047}",17047,3381.112921887824,tcp://10.201.1.75:34007,incoming_transfer,tcp://10.201.1.183:44031,1713547459.9581711,
9,1713547451.1826386,1713547459.957937,1713547455.5702877,8.775298357009888,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 70): 17063}",17063,1944.435312147504,tcp://10.201.1.183:45183,incoming_transfer,tcp://10.201.1.183:44031,1713547459.9581752,
10,1713547451.1826386,1713547459.957937,1713547455.5702877,8.775298357009888,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 70): 17063}",17063,1944.435312147504,tcp://10.201.1.183:45183,incoming_transfer,tcp://10.201.1.183:44031,1713547460.937423,
11,1713547451.1823661,1713547460.9368026,1713547456.0595844,9.754436492919922,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 66): 17039}",17039,1746.7949083852711,tcp://10.201.1.183:35615,incoming_transfer,tcp://10.201.1.183:44031,1713547460.9374273,
12,1713547456.2474008,1713547460.404217,1713547458.3446717,4.156816244125366,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 70): 17063}",17063,4104.8242207276635,tcp://10.201.1.183:44031,outgoing_transfer,tcp://10.201.1.183:45183,1713547461.3713586,3767.0
13,1713547261.2199054,1713547347.050354,1713547304.1351297,85.83044862747192,"{('read_parquet-fused-assign-2d3e75b2efe43ee0c9fa80a9ee3bd658', 59): 273598034}",273598034,3187657.0421703346,tcp://10.201.1.183:35615,incoming_transfer,tcp://10.201.1.183:37325,1713547464.3089907,
14,1713547318.5149188,1713547464.3069978,1713547391.4109583,145.7920789718628,"{('read_parquet-fused-assign-2d3e75b2efe43ee0c9fa80a9ee3bd658', 62): 303431570}",303431570,2081262.3850336953,tcp://10.201.1.75:33141,incoming_transfer,tcp://10.201.1.183:37325,1713547464.3089936,
15,1713547318.5149188,1713547464.3069978,1713547391.4109583,145.7920789718628,"{('read_parquet-fused-assign-2d3e75b2efe43ee0c9fa80a9ee3bd658', 62): 303431570}",303431570,2081262.3850336953,tcp://10.201.1.75:33141,incoming_transfer,tcp://10.201.1.183:37325,1713547464.348164,
16,1713547464.3428898,1713547464.3478281,1713547464.3453588,0.004938364028930664,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 57): 17077}",17077,3458027.78004152,tcp://10.201.1.183:44031,incoming_transfer,tcp://10.201.1.183:37325,1713547464.348168,
17,1713547464.3453434,1713547464.3480575,1713547464.3464687,0.0027141571044921875,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 57): 17077}",17077,6291824.43851019,tcp://10.201.1.183:37325,outgoing_transfer,tcp://10.201.1.183:44031,1713547465.104493,3781.0
18,1713547451.1823661,1713547460.9368026,1713547456.0595844,9.754436492919922,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 66): 17039}",17039,1746.7949083852711,tcp://10.201.1.183:35615,incoming_transfer,tcp://10.201.1.183:44031,1713547465.7937744,
19,1713547451.1826422,1713547465.7934656,1713547458.4880538,14.610823392868042,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 67): 17049}",17049,1166.8746888229516,tcp://10.201.1.75:41245,incoming_transfer,tcp://10.201.1.183:44031,1713547465.7937775,
20,1713547464.3428898,1713547464.3478281,1713547464.3453588,0.004938364028930664,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 57): 17077}",17077,3458027.78004152,tcp://10.201.1.183:44031,incoming_transfer,tcp://10.201.1.183:37325,1713547466.4795113,
21,1713547464.342843,1713547466.4789782,1713547465.4109106,2.1361351013183594,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 60): 17056}",17056,7984.513708647707,tcp://10.201.1.75:37383,incoming_transfer,tcp://10.201.1.183:37325,1713547466.4795141,
22,1713547464.342843,1713547466.4789782,1713547465.4109106,2.1361351013183594,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 60): 17056}",17056,7984.513708647707,tcp://10.201.1.75:37383,incoming_transfer,tcp://10.201.1.183:37325,1713547468.9428895,
23,1713547464.3427331,1713547468.942313,1713547466.642523,4.599579811096191,"{('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 56): 17059, ('getitem-_get_categories-26d977182a233022c67ceb1d9b1717c1', 63): 17106}",34165,7427.852413296347,tcp://10.201.1.183:45183,incoming_transfer,tcp://10.201.1.183:37325,1713547468.9428933,
