,start,stop,middle,duration,who,keys,total,compressed,bandwidth,type,called_from,time
22,1713547383.6440487,1713547425.0881197,1713547404.3660843,41.44407105445862,tcp://10.201.4.43:45145,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 68): 16987}",16987,,409.877687394142,incoming_transfer,tcp://10.201.4.43:42679,1713547425.49306
23,1713547383.6439893,1713547425.1553419,1713547404.3996656,41.5113525390625,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 67): 17049}",17049,,410.7069261103155,incoming_transfer,tcp://10.201.4.43:42679,1713547425.4930637
24,1713547403.9621055,1713547404.2295964,1713547404.108082,0.26749086380004883,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 25): 17872}",17872,4569.0,66813.4969026809,outgoing_transfer,tcp://10.201.4.43:42679,1713547425.5149312
25,1713547404.2690673,1713547424.916091,1713547414.6151574,20.647023677825928,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 61): 17135}",17135,3838.0,829.9016975702071,outgoing_transfer,tcp://10.201.4.43:42679,1713547425.5149343
26,1713547398.3928363,1713547398.7103796,1713547398.5686617,0.31754326820373535,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 30): 17932}",17932,4629.0,56471.04440738719,outgoing_transfer,tcp://10.201.4.43:46281,1713547429.9853027
27,1713547416.2171395,1713547428.8198156,1713547422.5305576,12.602676153182983,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 67): 17049}",17049,3753.0,1352.8079110161086,outgoing_transfer,tcp://10.201.4.43:46281,1713547429.9853063
28,1713547403.427094,1713547408.1071362,1713547405.7744656,4.680042266845703,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 24): 17872, ('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 31): 17947}",35819,9171.0,7653.563356414217,outgoing_transfer,tcp://10.201.4.43:45145,1713547438.4329927
29,1713547406.0885596,1713547430.975778,1713547425.988812,24.887218475341797,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 68): 16987}",16987,3691.0,682.5592027020087,outgoing_transfer,tcp://10.201.4.43:45145,1713547438.4329965
30,1713547406.0885596,1713547430.975778,1713547425.988812,24.887218475341797,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 68): 16987}",16987,3691.0,682.5592027020087,outgoing_transfer,tcp://10.201.4.43:45145,1713547442.3652055
31,1713547441.6369672,1713547441.8075068,1713547441.7267265,0.17053961753845215,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 46): 17474}",17474,4175.0,102462.9951222922,outgoing_transfer,tcp://10.201.4.43:45145,1713547442.3652093
32,1713547416.2171395,1713547428.8198156,1713547422.5305576,12.602676153182983,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 67): 17049}",17049,3753.0,1352.8079110161086,outgoing_transfer,tcp://10.201.4.43:46281,1713547448.2026417
33,1713547441.7680779,1713547441.9025142,1713547441.839704,0.13443636894226074,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 45): 17539}",17539,4239.0,130463.20826719776,outgoing_transfer,tcp://10.201.4.43:46281,1713547448.2026453
34,1713547404.2690673,1713547424.916091,1713547414.6151574,20.647023677825928,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 61): 17135}",17135,3838.0,829.9016975702071,outgoing_transfer,tcp://10.201.4.43:42679,1713547454.3641634
35,1713547446.626525,1713547446.7371824,1713547453.9420362,0.1106574535369873,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 47): 17414}",17414,4115.0,157368.5228006748,outgoing_transfer,tcp://10.201.4.43:42679,1713547454.3641684
36,1713547403.2278624,1713547403.4398677,1713547403.5256305,0.2120053768157959,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 26): 17930}",17930,4627.0,84573.32672075932,outgoing_transfer,tcp://10.201.4.43:38453,1713547455.3711452
37,1713547443.8062072,1713547455.077614,1713547449.519497,11.271406888961792,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 40): 17682}",17682,4381.0,1568.7482648963876,outgoing_transfer,tcp://10.201.4.43:38453,1713547455.3711493
38,1713547441.7680779,1713547441.9025142,1713547441.839704,0.13443636894226074,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 45): 17539}",17539,4239.0,130463.20826719776,outgoing_transfer,tcp://10.201.4.43:46281,1713547471.4934893
39,1713547256.4102714,1713547465.5098782,1713547361.433898,209.09960675239563,tcp://10.201.1.19:45585,"{('read_parquet-fused-assign-10b905e183d5b811ff1fdc5c0ceaf1db', 16): 732876514}",732876514,732859338.0,3504915.792920799,outgoing_transfer,tcp://10.201.4.43:46281,1713547471.493493
40,1713547443.8062072,1713547455.077614,1713547449.519497,11.271406888961792,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 40): 17682}",17682,4381.0,1568.7482648963876,outgoing_transfer,tcp://10.201.4.43:38453,1713547472.3626783
41,1713547471.55439,1713547471.6080558,1713547471.5834794,0.053665876388549805,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 19): 17872}",17872,4569.0,333023.53753815126,outgoing_transfer,tcp://10.201.4.43:38453,1713547472.3626807
42,1713547471.6083117,1713547471.6996524,1713547471.6562386,0.09134078025817871,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 48): 17424, ('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 55): 17093}",34517,7881.0,377892.5459409936,outgoing_transfer,tcp://10.201.4.43:38453,1713547472.362685
43,1713547441.6369672,1713547441.8075068,1713547441.7267265,0.17053961753845215,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 46): 17474}",17474,4175.0,102462.9951222922,outgoing_transfer,tcp://10.201.4.43:45145,1713547474.0097327
44,1713547473.9845624,1713547473.987929,1713547473.989109,0.003366708755493164,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 17): 17858}",17858,4555.0,5304290.123362368,outgoing_transfer,tcp://10.201.4.43:45145,1713547474.0097358
45,1713547473.9862797,1713547473.9891372,1713547473.990572,0.0028574466705322266,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 53): 17857}",17857,4555.0,6249285.484188569,outgoing_transfer,tcp://10.201.4.43:45145,1713547474.009742
46,1713547446.626525,1713547446.7371824,1713547453.9420362,0.1106574535369873,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 47): 17414}",17414,4115.0,157368.5228006748,outgoing_transfer,tcp://10.201.4.43:42679,1713547476.1061578
47,1713547470.5123906,1713547470.5651019,1713547470.5389433,0.05271124839782715,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 18): 17858}",17858,4555.0,338789.16820979974,outgoing_transfer,tcp://10.201.4.43:42679,1713547476.1061616
48,1713547470.565382,1713547470.612745,1713547470.5892606,0.0473630428314209,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 54): 17374}",17374,4075.0,366826.09396189376,outgoing_transfer,tcp://10.201.4.43:42679,1713547476.1061656
49,1713547471.6083117,1713547471.6996524,1713547471.6562386,0.09134078025817871,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 48): 17424, ('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 55): 17093}",34517,7881.0,377892.5459409936,outgoing_transfer,tcp://10.201.4.43:38453,1713547479.8173125
50,1713547470.565382,1713547470.612745,1713547470.5892606,0.0473630428314209,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 54): 17374}",17374,4075.0,366826.09396189376,outgoing_transfer,tcp://10.201.4.43:42679,1713547479.8173287
51,1713547479.7913218,1713547479.7938714,1713547479.7927992,0.0025496482849121094,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 11): 17886}",17886,4583.0,7015085.2201234335,outgoing_transfer,tcp://10.201.4.43:38453,1713547479.817316
52,1713547479.791492,1713547479.7970886,1713547479.7945535,0.005596637725830078,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 10): 17844}",17844,4541.0,3188342.871943427,outgoing_transfer,tcp://10.201.4.43:42679,1713547479.8173327
53,1713547256.4102714,1713547465.5098782,1713547361.433898,209.09960675239563,tcp://10.201.1.19:45585,"{('read_parquet-fused-assign-10b905e183d5b811ff1fdc5c0ceaf1db', 16): 732876514}",732876514,732859338.0,3504915.792920799,outgoing_transfer,tcp://10.201.4.43:46281,1713547483.6856587
54,1713547471.5242875,1713547471.6449847,1713547471.5888844,0.1206972599029541,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 52): 17414}",17414,4115.0,144278.337503284,outgoing_transfer,tcp://10.201.4.43:46281,1713547483.6856625
55,1713547471.656375,1713547471.760807,1713547471.7131135,0.1044321060180664,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 23): 17886}",17886,4583.0,171269.16885986942,outgoing_transfer,tcp://10.201.4.43:46281,1713547483.685667
56,1713547383.6439893,1713547425.1553419,1713547404.3996656,41.5113525390625,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 67): 17049}",17049,,410.7069261103155,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8824248
57,1713547493.876209,1713547493.8797107,1713547493.8779597,0.0035016536712646484,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 36): 17807}",17807,,5085311.590386055,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8824272
58,1713547493.8760476,1713547493.8806994,1713547493.8783736,0.004651784896850586,tcp://10.201.4.43:45145,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 39): 17683}",17683,,3801336.560504331,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8824315
59,1713547493.8763528,1713547493.8815858,1713547493.8789692,0.005233049392700195,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 34): 17757}",17757,,3393241.4291311675,incoming_transfer,tcp://10.201.4.43:42679,1713547493.882434
60,1713547493.8763528,1713547493.8815858,1713547493.8789692,0.005233049392700195,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 34): 17757}",17757,,3393241.4291311675,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8910458
61,1713547493.8764904,1713547493.889404,1713547493.8829472,0.012913703918457031,tcp://10.201.1.19:37167,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 37): 17696}",17696,,1370327.220737021,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8910482
62,1713547493.8767428,1713547493.8903518,1713547493.8835473,0.013608932495117188,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 35): 17728}",17728,,1302673.8141555712,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8910537
63,1713547493.8767428,1713547493.8903518,1713547493.8835473,0.013608932495117188,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 35): 17728}",17728,,1302673.8141555712,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8995528
64,1713547493.8759942,1713547493.8989177,1713547493.887456,0.02292346954345703,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 33): 17837}",17837,,778110.8337978949,incoming_transfer,tcp://10.201.4.43:42679,1713547493.8995557
65,1713547493.8759942,1713547493.8989177,1713547493.887456,0.02292346954345703,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 33): 17837}",17837,,778110.8337978949,incoming_transfer,tcp://10.201.4.43:42679,1713547493.9337056
66,1713547493.8757899,1713547493.93297,1713547493.9043798,0.057180166244506836,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 38): 17683}",17683,,309250.5874219763,incoming_transfer,tcp://10.201.4.43:42679,1713547493.9337084
67,1713547473.9862797,1713547473.9891372,1713547473.990572,0.0028574466705322266,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 53): 17857}",17857,4555.0,6249285.484188569,outgoing_transfer,tcp://10.201.4.43:45145,1713547493.9553154
68,1713547479.7913218,1713547479.7938714,1713547479.7927992,0.0025496482849121094,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 11): 17886}",17886,4583.0,7015085.2201234335,outgoing_transfer,tcp://10.201.4.43:38453,1713547493.9564123
69,1713547493.8766227,1713547493.8809326,1713547493.878993,0.004309892654418945,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 39): 17683}",17683,4382.0,4102886.409913149,outgoing_transfer,tcp://10.201.4.43:45145,1713547493.9553235
70,1713547493.8964224,1713547493.8991048,1713547493.8978906,0.0026824474334716797,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 33): 17837}",17837,4534.0,6649524.5265309755,outgoing_transfer,tcp://10.201.4.43:38453,1713547493.9564164
71,1713547471.656375,1713547471.760807,1713547471.7131135,0.1044321060180664,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 23): 17886}",17886,4583.0,171269.16885986942,outgoing_transfer,tcp://10.201.4.43:46281,1713547494.0934606
72,1713547493.8775046,1713547493.940298,1713547493.910842,0.06279349327087402,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 38): 17683}",17683,4382.0,281605.61037304223,outgoing_transfer,tcp://10.201.4.43:46281,1713547494.0934644
73,1713547500.2981853,1713547500.3049355,1713547500.3015604,0.0067501068115234375,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 4): 17884}",17884,,2649439.5569369877,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3057647
74,1713547500.2981853,1713547500.3049355,1713547500.3015604,0.0067501068115234375,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 4): 17884}",17884,,2649439.5569369877,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3083944
75,1713547500.2985613,1713547500.3075483,1713547500.3030548,0.008986949920654297,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 7): 17858}",17858,,1987103.53987372,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3083975
76,1713547500.2985613,1713547500.3075483,1713547500.3030548,0.008986949920654297,tcp://10.201.4.43:38453,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 7): 17858}",17858,,1987103.53987372,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3146446
77,1713547500.2986042,1713547500.3110342,1713547500.3048193,0.012429952621459961,tcp://10.201.4.43:45145,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 1): 17928}",17928,,1442322.4726575238,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3146467
78,1713547500.2986386,1713547500.3119566,1713547500.3052976,0.013318061828613281,tcp://10.201.1.19:37167,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 3): 17912}",17912,,1344940.4448263515,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3146503
79,1713547500.298671,1713547500.3128734,1713547500.305772,0.014202356338500977,tcp://10.201.1.19:45585,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 2): 17929}",17929,,1262396.1526297235,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3146534
80,1713547500.298706,1713547500.3137922,1713547500.3062491,0.015086174011230469,tcp://10.201.1.19:44073,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 5): 17938}",17938,,1189035.734749352,incoming_transfer,tcp://10.201.4.43:46281,1713547500.3146563
81,1713547493.8766227,1713547493.8809326,1713547493.878993,0.004309892654418945,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 39): 17683}",17683,4382.0,4102886.409913149,outgoing_transfer,tcp://10.201.4.43:45145,1713547500.3472378
82,1713547500.3025682,1713547500.3111916,1713547500.3071132,0.008623361587524414,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 1): 17928}",17928,4723.0,2079003.62498272,outgoing_transfer,tcp://10.201.4.43:45145,1713547500.3472435
83,1713547493.8964224,1713547493.8991048,1713547493.8978906,0.0026824474334716797,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 33): 17837}",17837,4534.0,6649524.5265309755,outgoing_transfer,tcp://10.201.4.43:38453,1713547500.3483293
84,1713547479.791492,1713547479.7970886,1713547479.7945535,0.005596637725830078,tcp://10.201.1.19:40711,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 10): 17844}",17844,4541.0,3188342.871943427,outgoing_transfer,tcp://10.201.4.43:42679,1713547500.3482966
85,1713547500.3026528,1713547500.3054383,1713547500.3039455,0.0027854442596435547,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 4): 17884}",17884,4729.0,6420519.792519045,outgoing_transfer,tcp://10.201.4.43:42679,1713547500.3483021
86,1713547500.3026626,1713547500.307958,1713547500.3053145,0.005295276641845703,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 7): 17858}",17858,4555.0,3372439.4791535344,outgoing_transfer,tcp://10.201.4.43:38453,1713547500.3483331
87,1713547493.8775046,1713547493.940298,1713547493.910842,0.06279349327087402,tcp://10.201.4.43:42679,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 38): 17683}",17683,4382.0,281605.61037304223,outgoing_transfer,tcp://10.201.4.43:46281,1713547500.3837671
88,1713547500.3026528,1713547500.3054383,1713547500.3039455,0.0027854442596435547,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 4): 17884}",17884,4729.0,6420519.792519045,outgoing_transfer,tcp://10.201.4.43:42679,1713547500.3837576
89,1713547500.3605185,1713547500.3658574,1713547500.3634458,0.005338907241821289,tcp://10.201.1.19:44073,"{('_get_categories_agg-769e7ad03bf9f6a32554c2056938272b', 1, 0): 17857}",17857,6896.0,3344691.936230072,outgoing_transfer,tcp://10.201.4.43:46281,1713547500.3837705
90,1713547500.3586497,1713547500.3620453,1713547500.3602476,0.003395557403564453,tcp://10.201.1.19:44073,"{('_get_categories_agg-769e7ad03bf9f6a32554c2056938272b', 1, 4): 17699}",17699,6706.0,5212398.995646679,outgoing_transfer,tcp://10.201.4.43:42679,1713547500.383761
91,1713547500.3026626,1713547500.307958,1713547500.3053145,0.005295276641845703,tcp://10.201.4.43:46281,"{('getitem-_get_categories-5e2cb3523b8fcc94561ec276c3d9172d', 7): 17858}",17858,4555.0,3372439.4791535344,outgoing_transfer,tcp://10.201.4.43:38453,1713547500.3848789
92,1713547500.3585525,1713547500.363942,1713547500.3612514,0.00538945198059082,tcp://10.201.1.19:44073,"{('_get_categories_agg-769e7ad03bf9f6a32554c2056938272b', 1, 7): 16426}",16426,4961.0,3047805.2423800044,outgoing_transfer,tcp://10.201.4.43:38453,1713547500.3848817
93,1713547500.3586497,1713547500.3620453,1713547500.3602476,0.003395557403564453,tcp://10.201.1.19:44073,"{('_get_categories_agg-769e7ad03bf9f6a32554c2056938272b', 1, 4): 17699}",17699,6706.0,5212398.995646679,outgoing_transfer,tcp://10.201.4.43:42679,1713547500.4171917
