,worker,action,stimulus_id,time
0,tcp://10.201.2.139:41477,add,,1713546964.6885943
1,tcp://10.201.2.139:45091,add,,1713546966.565192
2,tcp://10.201.2.139:41595,add,,1713546966.5683348
3,tcp://10.201.2.139:42157,add,,1713546966.569629
4,tcp://10.201.2.134:35765,add,,1713546966.5712903
5,tcp://10.201.2.134:33315,add,,1713546966.5724566
6,tcp://10.201.2.134:42367,add,,1713546966.573572
7,tcp://10.201.2.134:34819,add,,1713546966.5746617
