,worker,action,stimulus_id,time
0,tcp://10.201.3.19:36287,add,,1713546980.834055
1,tcp://10.201.3.19:46781,add,,1713546982.6940513
2,tcp://10.201.3.19:46815,add,,1713546982.6972466
3,tcp://10.201.3.19:34225,add,,1713546982.6988025
4,tcp://10.201.3.227:36035,add,,1713546982.6999362
5,tcp://10.201.3.227:37975,add,,1713546982.7012906
6,tcp://10.201.3.227:38493,add,,1713546982.7024343
7,tcp://10.201.3.227:35131,add,,1713546982.7035587
