,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547204.8069277,1713547395.3493023,1713547300.078115,190.54237461090088,"{('read_parquet-fused-assign-8ea6e8c30ad51cb67715057668b4e384', 69): 746604031}",746604031,3918309.68058738,tcp://10.201.1.40:37425,incoming_transfer,tcp://10.201.1.37:45175,1713547395.4181485,
1,1713547239.1133993,1713547395.3990877,1713547317.38963,156.28568840026855,"{('read_parquet-fused-assign-8ea6e8c30ad51cb67715057668b4e384', 69): 746604031}",746604031,4777174.664181964,tcp://10.201.1.37:45175,outgoing_transfer,tcp://10.201.1.40:37425,1713547395.617701,746590968.0
2,1713547204.8069277,1713547395.3493023,1713547300.078115,190.54237461090088,"{('read_parquet-fused-assign-8ea6e8c30ad51cb67715057668b4e384', 69): 746604031}",746604031,3918309.68058738,tcp://10.201.1.40:37425,incoming_transfer,tcp://10.201.1.37:45175,1713547396.9458199,
3,1713547395.6529632,1713547396.8979328,1713547396.2754478,1.2449696063995361,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 67): 17049}",17049,13694.310216380196,tcp://10.201.1.40:40657,incoming_transfer,tcp://10.201.1.37:45175,1713547396.9458237,
4,1713547396.853378,1713547397.1090233,1713547396.9902427,0.2556452751159668,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 70): 17063}",17063,66744.82832612422,tcp://10.201.1.37:45175,outgoing_transfer,tcp://10.201.1.37:45787,1713547397.849083,3767.0
5,1713547396.318013,1713547396.8587847,1713547396.6288762,0.5407717227935791,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 67): 17049}",17049,31527.166235553825,tcp://10.201.1.37:45175,outgoing_transfer,tcp://10.201.1.40:40657,1713547397.9331725,3753.0
6,1713547395.6529632,1713547396.8979328,1713547396.2754478,1.2449696063995361,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 67): 17049}",17049,13694.310216380196,tcp://10.201.1.40:40657,incoming_transfer,tcp://10.201.1.37:45175,1713547398.1852744,
7,1713547395.652826,1713547397.0909133,1713547396.3718696,1.4380872249603271,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 70): 17063}",17063,11865.066112711433,tcp://10.201.1.37:45787,incoming_transfer,tcp://10.201.1.37:45175,1713547398.1852787,
8,1713547395.652826,1713547397.0909133,1713547396.3718696,1.4380872249603271,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 70): 17063}",17063,11865.066112711433,tcp://10.201.1.37:45787,incoming_transfer,tcp://10.201.1.37:45175,1713547399.9543898,
9,1713547395.653357,1713547399.9081364,1713547397.7807467,4.25477933883667,"{('getitem-_get_categories-80c89f2da203760c6aa2817830ee9fd4', 65): 16987}",16987,3992.4514639211675,tcp://10.201.1.37:39887,incoming_transfer,tcp://10.201.1.37:45175,1713547399.9543924,
