,worker,action,stimulus_id,time
0,tcp://10.201.2.159:43279,add,,1713548433.155773
1,tcp://10.201.2.159:39377,add,,1713548433.1574502
2,tcp://10.201.2.159:42465,add,,1713548433.159115
3,tcp://10.201.2.159:43545,add,,1713548433.1603274
4,tcp://10.201.2.163:44435,add,,1713548434.43255
5,tcp://10.201.2.163:41235,add,,1713548434.434824
6,tcp://10.201.2.163:44671,add,,1713548434.435971
7,tcp://10.201.2.163:44615,add,,1713548434.436996
