,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713553313.0205224,1713553313.028773,1713553313.0246477,0.008250713348388672,{'_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712': 50208},50208,6085292.008091083,tcp://10.201.2.137:35217,incoming_transfer,tcp://10.201.2.137:35753,1713553313.0291488,
1,1713553313.0205224,1713553313.028773,1713553313.0246477,0.008250713348388672,{'_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712': 50208},50208,6085292.008091083,tcp://10.201.2.137:35217,incoming_transfer,tcp://10.201.2.137:35753,1713553313.031971,
2,1713553313.02036,1713553313.0315058,1713553313.0259328,0.011145830154418945,{'_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa': 50208},50208,4504644.275428351,tcp://10.201.2.137:33089,incoming_transfer,tcp://10.201.2.137:35753,1713553313.0319738,
3,1713553313.0164518,1713553313.0225422,1713553313.0259218,0.006090402603149414,{'_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712': 50208},50208,8243789.98755138,tcp://10.201.2.137:35753,outgoing_transfer,tcp://10.201.2.137:35217,1713553313.0448577,50254.0
4,1713553313.0172482,1713553313.0229406,1713553313.0255973,0.005692481994628906,{'_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0': 50208},50208,8820054.248282794,tcp://10.201.2.137:35753,outgoing_transfer,tcp://10.201.2.137:37489,1713553313.0448706,50254.0
5,1713553313.022707,1713553313.0316195,1713553313.0271416,0.00891256332397461,{'_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa': 50208},50208,5633396.159435023,tcp://10.201.2.137:35753,outgoing_transfer,tcp://10.201.2.137:33089,1713553313.044901,50254.0
6,1713553313.0641758,1713553313.0668752,1713553313.065598,0.0026993751525878906,{'list-388c9e91-973b-440a-8d7e-0e5fd4b86351': 200992},200992,74458713.08673379,,outgoing_transfer,tcp://10.201.2.137:35753,1713553313.0793498,200317.0
7,1713553326.6928627,1713553326.7130861,1713553326.703206,0.020223379135131836,{'list-49420bcc-6d44-4766-a0b4-9e74cc72b521': 4961288},4961288,245324382.57963052,,outgoing_transfer,tcp://10.201.2.137:38981,1713553326.7416947,5584655.0
8,1713553340.1798441,1713553340.1822994,1713553340.182661,0.0024552345275878906,{'list-845fc5ff-dc20-4c84-a401-641e55efbe06': 80328},80328,32717037.455039814,,outgoing_transfer,tcp://10.201.2.137:46839,1713553340.1915185,92520.0
