,key,start,finish,called_from,time
23,_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0,flight,memory,tcp://10.201.2.137:35753,1713553313.0290196
24,_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712,flight,memory,tcp://10.201.2.137:35753,1713553313.0303426
25,_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa,flight,memory,tcp://10.201.2.137:35753,1713553313.0318663
26,list-388c9e91-973b-440a-8d7e-0e5fd4b86351,waiting,ready,tcp://10.201.2.137:35753,1713553313.033481
27,list-388c9e91-973b-440a-8d7e-0e5fd4b86351,ready,executing,tcp://10.201.2.137:35753,1713553313.034352
28,list-388c9e91-973b-440a-8d7e-0e5fd4b86351,executing,memory,tcp://10.201.2.137:35753,1713553313.0359728
29,_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712,memory,released,tcp://10.201.2.137:35753,1713553313.044364
30,_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712,memory,released,tcp://10.201.2.137:35217,1713553313.044304
31,_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0,memory,released,tcp://10.201.2.137:37489,1713553313.044474
32,_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa,memory,released,tcp://10.201.2.137:33089,1713553313.0445206
33,_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0,memory,released,tcp://10.201.2.137:35753,1713553313.0449495
34,_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712,released,forgotten,tcp://10.201.2.137:35217,1713553313.046803
35,_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0,released,forgotten,tcp://10.201.2.137:37489,1713553313.0468097
36,_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa,memory,released,tcp://10.201.2.137:35753,1713553313.0468712
37,_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa,released,forgotten,tcp://10.201.2.137:33089,1713553313.0468452
38,_dask_helper-2de19b80-de5d-4fce-84aa-3c84851d96b3,memory,released,tcp://10.201.2.137:35753,1713553313.0609598
39,list-388c9e91-973b-440a-8d7e-0e5fd4b86351,memory,released,tcp://10.201.2.137:35753,1713553313.0787535
40,list-388c9e91-973b-440a-8d7e-0e5fd4b86351,released,forgotten,tcp://10.201.2.137:35753,1713553313.079983
41,_dask_helper-491ba0f1-f9f4-41f2-a98a-7f550dc4d712,released,forgotten,tcp://10.201.2.137:35753,1713553313.0812297
42,_dask_helper-15c001f2-b969-4f02-b293-8f9ee31a0cc0,released,forgotten,tcp://10.201.2.137:35753,1713553313.0818381
43,_dask_helper-4ff1e6f8-6470-4864-bc17-8c6c0121d1aa,released,forgotten,tcp://10.201.2.137:35753,1713553313.082445
44,_dask_helper-2de19b80-de5d-4fce-84aa-3c84851d96b3,released,forgotten,tcp://10.201.2.137:35753,1713553313.0830393
45,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,released,waiting,tcp://10.201.2.137:38981,1713553313.7346003
46,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,waiting,ready,tcp://10.201.2.137:38981,1713553313.7349477
47,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,ready,executing,tcp://10.201.2.137:38981,1713553313.73587
48,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,executing,memory,tcp://10.201.2.137:38981,1713553326.682106
49,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,released,waiting,tcp://10.201.2.137:38981,1713553326.6856918
50,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,waiting,ready,tcp://10.201.2.137:38981,1713553326.686291
51,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,ready,executing,tcp://10.201.2.137:38981,1713553326.6869059
52,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,executing,memory,tcp://10.201.2.137:38981,1713553326.6883047
53,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,memory,released,tcp://10.201.2.137:38981,1713553326.6910403
54,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,memory,released,tcp://10.201.2.137:38981,1713553326.741529
55,list-49420bcc-6d44-4766-a0b4-9e74cc72b521,released,forgotten,tcp://10.201.2.137:38981,1713553326.74288
56,_dask_helper-0ca64737-8e1a-4af8-8950-0807478dff93,released,forgotten,tcp://10.201.2.137:38981,1713553326.744246
57,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,released,waiting,tcp://10.201.2.137:46839,1713553327.390898
58,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,waiting,ready,tcp://10.201.2.137:46839,1713553327.3912451
59,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,ready,executing,tcp://10.201.2.137:46839,1713553327.3923614
60,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,executing,memory,tcp://10.201.2.137:46839,1713553340.1710718
61,list-845fc5ff-dc20-4c84-a401-641e55efbe06,released,waiting,tcp://10.201.2.137:46839,1713553340.174341
62,list-845fc5ff-dc20-4c84-a401-641e55efbe06,waiting,ready,tcp://10.201.2.137:46839,1713553340.17489
63,list-845fc5ff-dc20-4c84-a401-641e55efbe06,ready,executing,tcp://10.201.2.137:46839,1713553340.1754973
64,list-845fc5ff-dc20-4c84-a401-641e55efbe06,executing,memory,tcp://10.201.2.137:46839,1713553340.1768916
65,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,memory,released,tcp://10.201.2.137:46839,1713553340.179296
66,list-845fc5ff-dc20-4c84-a401-641e55efbe06,memory,released,tcp://10.201.2.137:46839,1713553340.1908932
67,list-845fc5ff-dc20-4c84-a401-641e55efbe06,released,forgotten,tcp://10.201.2.137:46839,1713553340.1921415
68,_dask_helper-38ed5276-9372-4f76-b33f-a369e65ccd21,released,forgotten,tcp://10.201.2.137:46839,1713553340.1934328
