,worker,action,stimulus_id,time
0,tcp://10.201.3.41:42369,add,,1713546981.0346258
1,tcp://10.201.3.41:39731,add,,1713546982.86366
2,tcp://10.201.3.41:42623,add,,1713546982.8667576
3,tcp://10.201.3.41:35923,add,,1713546982.8685188
4,tcp://10.201.3.29:36351,add,,1713546982.869664
5,tcp://10.201.3.29:46315,add,,1713546982.870864
6,tcp://10.201.3.29:45165,add,,1713546982.8719885
7,tcp://10.201.3.29:46749,add,,1713546982.873084
