,worker,action,stimulus_id,time
0,tcp://10.201.2.17:41045,add,,1713541256.9506345
1,tcp://10.201.2.17:45811,add,,1713541256.952386
2,tcp://10.201.2.17:42065,add,,1713541256.9534297
3,tcp://10.201.2.17:40881,add,,1713541256.954583
4,tcp://10.201.2.16:32953,add,,1713541257.0036085
5,tcp://10.201.2.16:32929,add,,1713541257.0046775
6,tcp://10.201.2.16:35877,add,,1713541257.005699
7,tcp://10.201.2.16:44095,add,,1713541257.0066912
