,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547224.2248976,1713547407.8251257,1713547316.0250118,183.60022807121277,"{('read_parquet-fused-assign-d4ae9d331e29e9bbcf520e526c807c4b', 59): 273598034}",273598034,1490183.519237677,tcp://10.201.1.13:33919,incoming_transfer,tcp://10.201.1.13:39463,1713547407.8280802,
1,1713547224.2248976,1713547407.8251257,1713547316.0250118,183.60022807121277,"{('read_parquet-fused-assign-d4ae9d331e29e9bbcf520e526c807c4b', 59): 273598034}",273598034,1490183.519237677,tcp://10.201.1.13:33919,incoming_transfer,tcp://10.201.1.13:39463,1713547407.9512305,
2,1713547407.8633997,1713547407.9510946,1713547407.907247,0.08769488334655762,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 58): 17047}",17047,194389.90451281745,tcp://10.201.1.13:36123,incoming_transfer,tcp://10.201.1.13:39463,1713547407.9512336,
3,1713547407.8843837,1713547407.9577315,1713547407.9232016,0.07334780693054199,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 58): 17047}",17047,232413.22015452976,tcp://10.201.1.13:39463,outgoing_transfer,tcp://10.201.1.13:36123,1713547409.1298814,3751.0
4,1713547229.2639182,1713547407.9470234,1713547318.6146002,178.68310523033142,"{('read_parquet-fused-assign-d4ae9d331e29e9bbcf520e526c807c4b', 59): 273598034}",273598034,1531191.3996979094,tcp://10.201.1.13:39463,outgoing_transfer,tcp://10.201.1.13:33919,1713547409.5207248,273582571.0
5,1713547407.8633997,1713547407.9510946,1713547407.907247,0.08769488334655762,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 58): 17047}",17047,194389.90451281745,tcp://10.201.1.13:36123,incoming_transfer,tcp://10.201.1.13:39463,1713547412.847237,
6,1713547407.8632529,1713547412.8468282,1713547410.3550406,4.983575344085693,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 60): 17056}",17056,3422.4424880505467,tcp://10.201.1.15:42973,incoming_transfer,tcp://10.201.1.13:39463,1713547412.8472395,
7,1713547403.6358273,1713547403.8932452,1713547412.7424045,0.2574179172515869,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 60): 17056}",17056,66258.014135552,tcp://10.201.1.13:39463,outgoing_transfer,tcp://10.201.1.15:42973,1713547413.4616554,3760.0
8,1713547416.708085,1713547416.7140229,1713547416.7110538,0.005937814712524414,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 28): 17942}",17942,3021650.3661112227,tcp://10.201.1.13:39463,incoming_transfer,tcp://10.201.1.13:36123,1713547416.7144074,
9,1713547416.708085,1713547416.7140229,1713547416.7110538,0.005937814712524414,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 28): 17942}",17942,3021650.3661112227,tcp://10.201.1.13:39463,incoming_transfer,tcp://10.201.1.13:36123,1713547416.9732974,
10,1713547416.7083359,1713547416.973084,1713547416.84071,0.26474809646606445,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 30): 17932}",17932,67732.30946458771,tcp://10.201.1.15:45227,incoming_transfer,tcp://10.201.1.13:36123,1713547416.9733024,
11,1713547416.7117548,1713547416.7144115,1713547416.7126298,0.002656698226928711,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 28): 17942}",17942,6753495.680516916,tcp://10.201.1.13:36123,outgoing_transfer,tcp://10.201.1.13:39463,1713547417.1196222,4639.0
12,1713547416.9110677,1713547416.9748857,1713547416.944938,0.06381797790527344,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 30): 17932}",17932,280986.652798948,tcp://10.201.1.13:36123,outgoing_transfer,tcp://10.201.1.15:45227,1713547417.1225626,4629.0
13,1713547416.7083359,1713547416.973084,1713547416.84071,0.26474809646606445,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 30): 17932}",17932,67732.30946458771,tcp://10.201.1.15:45227,incoming_transfer,tcp://10.201.1.13:36123,1713547417.2832208,
14,1713547416.7083023,1713547417.2829669,1713547416.9956346,0.5746645927429199,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 24): 17872, ('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 31): 17947}",35819,62330.27134842789,tcp://10.201.1.15:42973,incoming_transfer,tcp://10.201.1.13:36123,1713547417.283226,
15,1713547407.8632529,1713547412.8468282,1713547410.3550406,4.983575344085693,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 60): 17056}",17056,3422.4424880505467,tcp://10.201.1.15:42973,incoming_transfer,tcp://10.201.1.13:39463,1713547417.6622932,
16,1713547407.863111,1713547417.6617696,1713547412.7624402,9.798658609390259,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 62): 17088}",17088,1743.9121701438005,tcp://10.201.1.15:35085,incoming_transfer,tcp://10.201.1.13:39463,1713547417.6622958,
17,1713547407.863111,1713547417.6617696,1713547412.7624402,9.798658609390259,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 62): 17088}",17088,1743.9121701438005,tcp://10.201.1.15:35085,incoming_transfer,tcp://10.201.1.13:39463,1713547418.7544746,
18,1713547407.8630085,1713547418.753967,1713547413.308488,10.890958547592163,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 63): 17106, ('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 56): 17059}",34165,3137.0057879389688,tcp://10.201.1.13:42505,incoming_transfer,tcp://10.201.1.13:39463,1713547418.7544785,
19,1713547409.5288866,1713547410.0005069,1713547418.5563598,0.4716203212738037,"{('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 63): 17106, ('getitem-_get_categories-330e729f4f5736b29c4c72638e31b682', 56): 17059}",34165,72441.74701319789,tcp://10.201.1.13:39463,outgoing_transfer,tcp://10.201.1.13:42505,1713547418.94836,7532.0
