,worker,action,stimulus_id,time
0,tcp://10.201.1.15:45227,add,,1713546935.4957452
1,tcp://10.201.1.15:42973,add,,1713546937.3898368
2,tcp://10.201.1.15:41735,add,,1713546937.3932028
3,tcp://10.201.1.15:35085,add,,1713546937.3949885
4,tcp://10.201.1.13:39463,add,,1713546937.3961442
5,tcp://10.201.1.13:36123,add,,1713546937.3972795
6,tcp://10.201.1.13:33919,add,,1713546937.3984227
7,tcp://10.201.1.13:42505,add,,1713546937.3995419
