,key,start,finish,called_from,time
24,_dask_helper-1d7ce447-fc9e-495f-84b3-58093a2a93ae,flight,memory,tcp://10.201.4.19:41961,1713553313.0176136
25,_dask_helper-6faf6e68-69ea-45a8-a03c-a0403fe808d3,flight,memory,tcp://10.201.4.19:41961,1713553313.0199742
26,list-184a066f-f677-4347-96ee-98764a61e892,waiting,ready,tcp://10.201.4.19:41961,1713553313.0216124
27,list-184a066f-f677-4347-96ee-98764a61e892,ready,executing,tcp://10.201.4.19:41961,1713553313.022472
28,list-184a066f-f677-4347-96ee-98764a61e892,executing,memory,tcp://10.201.4.19:41961,1713553313.024267
29,_dask_helper-6faf6e68-69ea-45a8-a03c-a0403fe808d3,memory,released,tcp://10.201.4.19:41961,1713553313.032957
30,_dask_helper-6faf6e68-69ea-45a8-a03c-a0403fe808d3,memory,released,tcp://10.201.4.19:35707,1713553313.0329013
31,_dask_helper-1e415119-cdbe-4f81-b224-6ee05523d475,memory,released,tcp://10.201.4.19:36321,1713553313.0330143
32,_dask_helper-1d7ce447-fc9e-495f-84b3-58093a2a93ae,memory,released,tcp://10.201.4.19:40351,1713553313.0330634
33,_dask_helper-1e415119-cdbe-4f81-b224-6ee05523d475,memory,released,tcp://10.201.4.19:41961,1713553313.0335014
34,_dask_helper-1e415119-cdbe-4f81-b224-6ee05523d475,released,forgotten,tcp://10.201.4.19:36321,1713553313.0354161
35,_dask_helper-1d7ce447-fc9e-495f-84b3-58093a2a93ae,released,forgotten,tcp://10.201.4.19:40351,1713553313.035425
36,_dask_helper-1d661a28-62ef-45f9-8dfd-63dd7a602e55,memory,released,tcp://10.201.4.19:41961,1713553313.0354567
37,_dask_helper-6faf6e68-69ea-45a8-a03c-a0403fe808d3,released,forgotten,tcp://10.201.4.19:35707,1713553313.0354428
38,_dask_helper-1d7ce447-fc9e-495f-84b3-58093a2a93ae,memory,released,tcp://10.201.4.19:41961,1713553313.0492897
39,list-184a066f-f677-4347-96ee-98764a61e892,memory,released,tcp://10.201.4.19:41961,1713553313.067469
40,list-184a066f-f677-4347-96ee-98764a61e892,released,forgotten,tcp://10.201.4.19:41961,1713553313.0685906
41,_dask_helper-6faf6e68-69ea-45a8-a03c-a0403fe808d3,released,forgotten,tcp://10.201.4.19:41961,1713553313.0698357
42,_dask_helper-1e415119-cdbe-4f81-b224-6ee05523d475,released,forgotten,tcp://10.201.4.19:41961,1713553313.0704577
43,_dask_helper-1d661a28-62ef-45f9-8dfd-63dd7a602e55,released,forgotten,tcp://10.201.4.19:41961,1713553313.0710623
44,_dask_helper-1d7ce447-fc9e-495f-84b3-58093a2a93ae,released,forgotten,tcp://10.201.4.19:41961,1713553313.0716639
45,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,released,waiting,tcp://10.201.4.19:43619,1713553313.730381
46,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,waiting,ready,tcp://10.201.4.19:43619,1713553313.7307465
47,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,ready,executing,tcp://10.201.4.19:43619,1713553313.7320263
48,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,executing,memory,tcp://10.201.4.19:43619,1713553326.572916
49,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,released,waiting,tcp://10.201.4.19:43619,1713553326.5764222
50,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,waiting,ready,tcp://10.201.4.19:43619,1713553326.5770667
51,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,ready,executing,tcp://10.201.4.19:43619,1713553326.5776682
52,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,executing,memory,tcp://10.201.4.19:43619,1713553326.580573
53,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,memory,released,tcp://10.201.4.19:43619,1713553326.583339
54,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,memory,released,tcp://10.201.4.19:43619,1713553326.6345325
55,list-a2f13e0f-358f-4f0b-9922-84fe23be8a40,released,forgotten,tcp://10.201.4.19:43619,1713553326.6355414
56,_dask_helper-b345f6c6-2e4b-4702-9f63-e787afc91d39,released,forgotten,tcp://10.201.4.19:43619,1713553326.636828
57,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,released,waiting,tcp://10.201.4.19:46431,1713553327.2895198
58,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,waiting,ready,tcp://10.201.4.19:46431,1713553327.2899783
59,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,ready,executing,tcp://10.201.4.19:46431,1713553327.2909877
60,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,executing,memory,tcp://10.201.4.19:46431,1713553340.0446892
61,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,released,waiting,tcp://10.201.4.19:46431,1713553340.0479481
62,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,waiting,ready,tcp://10.201.4.19:46431,1713553340.0484986
63,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,ready,executing,tcp://10.201.4.19:46431,1713553340.0491042
64,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,executing,memory,tcp://10.201.4.19:46431,1713553340.050508
65,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,memory,released,tcp://10.201.4.19:46431,1713553340.0531816
66,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,memory,released,tcp://10.201.4.19:46431,1713553340.0654218
67,list-b2cfb5e8-cffd-4eec-8365-8ce4eb2a7e1f,released,forgotten,tcp://10.201.4.19:46431,1713553340.0667324
68,_dask_helper-ab278fd9-98c0-4b44-a698-cd670740d775,released,forgotten,tcp://10.201.4.19:46431,1713553340.0680227
