,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547265.3326504,1713547371.4763415,1713547318.404496,106.14369106292725,"{('read_parquet-fused-assign-1488f118185367e350dece8b75ff5068', 65): 221808703}",221808703,2089702.18369833,tcp://10.201.2.227:40605,incoming_transfer,tcp://10.201.2.227:40885,1713547373.1348355,
1,1713547275.0753934,1713547373.0060177,1713547324.0425029,97.93062424659729,"{('read_parquet-fused-assign-1488f118185367e350dece8b75ff5068', 65): 221808703}",221808703,2264957.511569288,tcp://10.201.2.227:40885,outgoing_transfer,tcp://10.201.2.227:40605,1713547373.6828773,221795822.0
2,1713547257.2030845,1713547406.3328912,1713547331.7792916,149.12980675697327,"{('read_parquet-fused-assign-1488f118185367e350dece8b75ff5068', 56): 137519455}",137519455,922146.001463719,tcp://10.201.2.230:38183,outgoing_transfer,tcp://10.201.2.227:45791,1713547406.7073016,137503994.0
3,1713547265.3326504,1713547371.4763415,1713547318.404496,106.14369106292725,"{('read_parquet-fused-assign-1488f118185367e350dece8b75ff5068', 65): 221808703}",221808703,2089702.18369833,tcp://10.201.2.227:40605,incoming_transfer,tcp://10.201.2.227:40885,1713547407.640626,
4,1713547407.4755263,1713547407.6402762,1713547407.5579011,0.1647498607635498,"{('getitem-_get_categories-347e494bcd7e12de75990a4b19f2b9f7', 30): 17932}",17932,108843.79456766968,tcp://10.201.2.230:46347,incoming_transfer,tcp://10.201.2.227:40885,1713547407.6406288,
5,1713547407.4755263,1713547407.6402762,1713547407.5579011,0.1647498607635498,"{('getitem-_get_categories-347e494bcd7e12de75990a4b19f2b9f7', 30): 17932}",17932,108843.79456766968,tcp://10.201.2.230:46347,incoming_transfer,tcp://10.201.2.227:40885,1713547407.6549826,
6,1713547407.475194,1713547407.6547387,1713547407.5649664,0.17954468727111816,"{('getitem-_get_categories-347e494bcd7e12de75990a4b19f2b9f7', 29): 17944}",17944,99941.69291628213,tcp://10.201.2.227:40605,incoming_transfer,tcp://10.201.2.227:40885,1713547407.654985,
7,1713547407.5533419,1713547407.6420352,1713547407.5994987,0.08869338035583496,"{('getitem-_get_categories-347e494bcd7e12de75990a4b19f2b9f7', 30): 17932}",17932,202179.6883607029,tcp://10.201.2.227:40885,outgoing_transfer,tcp://10.201.2.230:46347,1713547407.6802437,4629.0
8,1713547275.0753934,1713547373.0060177,1713547324.0425029,97.93062424659729,"{('read_parquet-fused-assign-1488f118185367e350dece8b75ff5068', 65): 221808703}",221808703,2264957.511569288,tcp://10.201.2.227:40885,outgoing_transfer,tcp://10.201.2.227:40605,1713547407.6813748,221795822.0
9,1713547407.5973442,1713547407.656503,1713547407.6287024,0.0591588020324707,"{('getitem-_get_categories-347e494bcd7e12de75990a4b19f2b9f7', 29): 17944}",17944,303319.1914560916,tcp://10.201.2.227:40885,outgoing_transfer,tcp://10.201.2.227:40605,1713547407.6813786,4641.0
