,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
21,_dask_helper-4c73b320-a6ff-4d5b-bdc5-8956a11a2419,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553304.4422338,tcp://10.201.1.129:8786,,,,,1713553304.4437325
22,_dask_helper-191790f6-67cc-4318-98c5-df523aa88fa2,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553304.4422338,tcp://10.201.1.129:8786,,,,,1713553304.4448345
23,_dask_helper-9417f84f-f598-4120-b995-eb8272d07c56,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553304.4422338,tcp://10.201.1.129:8786,,,,,1713553304.4459596
24,_dask_helper-10af37fe-2ee2-4173-ad5b-1a37485446f0,,,dask_helper,dask_helper,released,waiting,update-graph-1713553304.4539013,tcp://10.201.1.129:8786,,,,,1713553304.4601014
25,_dask_helper-10af37fe-2ee2-4173-ad5b-1a37485446f0,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553304.4539013,tcp://10.201.1.129:8786,,,,,1713553304.4610112
26,list-a7bf8a51-e4f9-47b4-9407-0c54aeecdfb1,,,list,list,released,waiting,update-graph-1713553304.4539013,tcp://10.201.1.129:8786,,,,,1713553304.4620776
27,_dask_helper-10af37fe-2ee2-4173-ad5b-1a37485446f0,23004320473088,tcp://10.201.1.175:40951,dask_helper,dask_helper,processing,memory,task-finished-1713553317.9912553,tcp://10.201.1.129:8786,1713553305.0982654,1713553317.990875,12.892609596252441,4961200,1713553317.9926682
28,list-a7bf8a51-e4f9-47b4-9407-0c54aeecdfb1,,,list,list,waiting,processing,task-finished-1713553317.9912553,tcp://10.201.1.129:8786,,,,,1713553317.9932659
29,list-a7bf8a51-e4f9-47b4-9407-0c54aeecdfb1,23004320473088,tcp://10.201.1.175:40951,list,list,processing,memory,task-finished-1713553317.9973464,tcp://10.201.1.129:8786,1713553317.996613,1713553317.9966745,6.151199340820312e-05,4961288,1713553317.998394
30,_dask_helper-10af37fe-2ee2-4173-ad5b-1a37485446f0,,,dask_helper,dask_helper,memory,released,task-finished-1713553317.9973464,tcp://10.201.1.129:8786,,,,,1713553317.9986472
31,list-a7bf8a51-e4f9-47b4-9407-0c54aeecdfb1,,,list,list,memory,forgotten,client-releases-keys-1713553318.0434985,tcp://10.201.1.129:8786,,,,,1713553318.0435724
32,_dask_helper-10af37fe-2ee2-4173-ad5b-1a37485446f0,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553318.0434985,tcp://10.201.1.129:8786,,,,,1713553318.0438008
33,_dask_helper-252424a5-ffa4-44ec-be42-df0a71f6cb6f,,,dask_helper,dask_helper,released,waiting,update-graph-1713553318.0547464,tcp://10.201.1.129:8786,,,,,1713553318.0617146
34,_dask_helper-252424a5-ffa4-44ec-be42-df0a71f6cb6f,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553318.0547464,tcp://10.201.1.129:8786,,,,,1713553318.0626812
35,list-2bd60362-7f72-4e17-b049-98418a85c3ce,,,list,list,released,waiting,update-graph-1713553318.0547464,tcp://10.201.1.129:8786,,,,,1713553318.063757
36,_dask_helper-252424a5-ffa4-44ec-be42-df0a71f6cb6f,23114488549376,tcp://10.201.1.175:44001,dask_helper,dask_helper,processing,memory,task-finished-1713553331.5948105,tcp://10.201.1.129:8786,1713553318.7300465,1713553331.5908217,12.860775232315063,80240,1713553331.5960596
37,list-2bd60362-7f72-4e17-b049-98418a85c3ce,,,list,list,waiting,processing,task-finished-1713553331.5948105,tcp://10.201.1.129:8786,,,,,1713553331.5967355
38,list-2bd60362-7f72-4e17-b049-98418a85c3ce,23114488549376,tcp://10.201.1.175:44001,list,list,processing,memory,task-finished-1713553331.6009426,tcp://10.201.1.129:8786,1713553331.5979807,1713553331.5981593,0.0001785755157470703,80328,1713553331.6017642
39,_dask_helper-252424a5-ffa4-44ec-be42-df0a71f6cb6f,,,dask_helper,dask_helper,memory,released,task-finished-1713553331.6009426,tcp://10.201.1.129:8786,,,,,1713553331.6020048
40,list-2bd60362-7f72-4e17-b049-98418a85c3ce,,,list,list,memory,forgotten,client-releases-keys-1713553331.6128795,tcp://10.201.1.129:8786,,,,,1713553331.6129339
41,_dask_helper-252424a5-ffa4-44ec-be42-df0a71f6cb6f,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553331.6128795,tcp://10.201.1.129:8786,,,,,1713553331.613149
