,worker,action,stimulus_id,time
0,tcp://10.201.3.199:44639,add,,1713541270.4549747
1,tcp://10.201.3.199:45397,add,,1713541272.3128383
2,tcp://10.201.3.199:35979,add,,1713541272.3162487
3,tcp://10.201.3.199:39935,add,,1713541272.3182273
4,tcp://10.201.3.201:36761,add,,1713541272.3194067
5,tcp://10.201.3.201:44311,add,,1713541272.3205462
6,tcp://10.201.3.201:39113,add,,1713541272.32167
7,tcp://10.201.3.201:35329,add,,1713541272.3227992
