,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713455679.4155607,1713455679.4311192,1713455679.4233398,0.015558481216430664,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,213645.53221876582,tcp://10.201.1.45:42609,incoming_transfer,tcp://10.201.1.45:43139,1713455679.4332945,
1,1713455679.4293528,1713455679.4609442,1713455679.4465623,0.03159141540527344,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,105218.45752581055,tcp://10.201.1.45:43139,outgoing_transfer,tcp://10.201.1.45:42609,1713455679.4647286,621.0
2,1713455679.4203534,1713455679.4995763,1713455679.4599648,0.0792229175567627,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,4241.196996554163,tcp://10.201.1.45:43139,incoming_transfer,tcp://10.201.1.45:42609,1713455679.501478,
3,1713455679.4155607,1713455679.4311192,1713455679.4233398,0.015558481216430664,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,213645.53221876582,tcp://10.201.1.45:42609,incoming_transfer,tcp://10.201.1.45:43139,1713455679.5014868,
4,1713455679.4496064,1713455679.4997013,1713455679.4746537,0.0500948429107666,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0): 3324}",13296,265416.54245096684,tcp://10.201.1.45:42609,incoming_transfer,tcp://10.201.1.45:43139,1713455679.5014913,
5,1713455679.4293528,1713455679.4609442,1713455679.4465623,0.03159141540527344,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,105218.45752581055,tcp://10.201.1.45:43139,outgoing_transfer,tcp://10.201.1.45:42609,1713455679.5291424,621.0
6,1713455679.4612641,1713455679.5167341,1713455679.490413,0.05546998977661133,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0): 3324}",13296,239697.17776306852,tcp://10.201.1.45:43139,outgoing_transfer,tcp://10.201.1.45:42609,1713455679.5291464,2361.0
7,1713455679.4947937,1713455679.5396414,1713455679.5175648,0.044847726821899414,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,7492.0185215704,tcp://10.201.1.45:42609,outgoing_transfer,tcp://10.201.1.45:43139,1713455679.5412967,664.0
8,1713455679.4203534,1713455679.4995763,1713455679.4599648,0.0792229175567627,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,4241.196996554163,tcp://10.201.1.45:43139,incoming_transfer,tcp://10.201.1.45:42609,1713455679.5450041,
9,1713455679.516293,1713455679.5425117,1713455679.5294023,0.026218652725219727,"{('array-8838909ee9756e34565341881e2e6f0c', 99): 336, ('array-8838909ee9756e34565341881e2e6f0c', 107): 336, ('array-8838909ee9756e34565341881e2e6f0c', 115): 336}",1008,38445.911411397756,tcp://10.201.1.45:43139,incoming_transfer,tcp://10.201.1.45:42609,1713455679.5450065,
10,1713455679.4947937,1713455679.5396414,1713455679.5175648,0.044847726821899414,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,7492.0185215704,tcp://10.201.1.45:42609,outgoing_transfer,tcp://10.201.1.45:43139,1713455679.566205,664.0
