,worker,action,stimulus_id,time
0,tcp://10.201.1.105:35465,add,,1713546979.6065302
1,tcp://10.201.1.105:43589,add,,1713546981.530759
2,tcp://10.201.1.105:41083,add,,1713546981.534054
3,tcp://10.201.1.105:37455,add,,1713546981.5352952
4,tcp://10.201.2.91:45895,add,,1713546981.5367012
5,tcp://10.201.2.91:39007,add,,1713546981.5378742
6,tcp://10.201.2.91:41949,add,,1713546981.5389936
7,tcp://10.201.2.91:36545,add,,1713546981.5401285
