,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713547399.327392,1713547401.7835293,1713547400.5554607,2.456137180328369,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 64): 17063, ('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 71): 16989}",34052,13864.046468059034,tcp://10.201.2.214:39653,incoming_transfer,tcp://10.201.2.236:35309,1713547402.0359879,
1,1713547402.3844492,1713547402.7578056,1713547402.6817245,0.37335634231567383,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 65): 16987}",16987,45498.088755212426,tcp://10.201.2.236:35309,outgoing_transfer,tcp://10.201.2.214:36871,1713547402.8898494,3691.0
2,1713547399.327392,1713547401.7835293,1713547400.5554607,2.456137180328369,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 64): 17063, ('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 71): 16989}",34052,13864.046468059034,tcp://10.201.2.214:39653,incoming_transfer,tcp://10.201.2.236:35309,1713547402.9106278,
3,1713547399.0769775,1713547402.5049975,1713547400.7909875,3.4280200004577637,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 65): 16987}",16987,4955.338649637874,tcp://10.201.2.214:36871,incoming_transfer,tcp://10.201.2.236:35309,1713547402.9106307,
4,1713547400.9311402,1713547401.7816565,1713547401.361203,0.8505163192749023,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 64): 17063, ('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 71): 16989}",34052,40036.85670491382,tcp://10.201.2.236:35309,outgoing_transfer,tcp://10.201.2.214:39653,1713547404.1275053,7419.0
5,1713547399.0769775,1713547402.5049975,1713547400.7909875,3.4280200004577637,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 65): 16987}",16987,4955.338649637874,tcp://10.201.2.214:36871,incoming_transfer,tcp://10.201.2.236:35309,1713547411.3524513,
6,1713547399.196024,1713547411.1725833,1713547405.1843038,11.976559400558472,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 68): 16987}",16987,1418.353922179678,tcp://10.201.2.236:36945,incoming_transfer,tcp://10.201.2.236:35309,1713547411.3524554,
7,1713547411.0032265,1713547411.3161516,1713547411.1762362,0.3129251003265381,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 68): 16987}",16987,54284.55557663487,tcp://10.201.2.236:35309,outgoing_transfer,tcp://10.201.2.236:36945,1713547412.6908586,3691.0
8,1713547399.196024,1713547411.1725833,1713547405.1843038,11.976559400558472,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 68): 16987}",16987,1418.353922179678,tcp://10.201.2.236:36945,incoming_transfer,tcp://10.201.2.236:35309,1713547418.249273,
9,1713547396.7490005,1713547415.579336,1713547406.1641684,18.83033537864685,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 67): 17049}",17049,905.4007619711945,tcp://10.201.2.236:39841,incoming_transfer,tcp://10.201.2.236:35309,1713547418.2492769,
10,1713547413.1884725,1713547430.0962117,1713547421.65655,16.90773916244507,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 67): 17049}",17049,1008.3548034540712,tcp://10.201.2.236:35309,outgoing_transfer,tcp://10.201.2.236:39841,1713547430.1110182,3753.0
11,1713547396.7490005,1713547415.579336,1713547406.1641684,18.83033537864685,"{('getitem-_get_categories-d692c521b8adf6cae58667236e09816c', 67): 17049}",17049,905.4007619711945,tcp://10.201.2.236:39841,incoming_transfer,tcp://10.201.2.236:35309,1713547433.3740153,
