,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713455737.189572,1713455737.2321725,1713455737.2108722,0.042600393295288086,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,78027.44864253774,tcp://10.201.3.157:46271,incoming_transfer,tcp://10.201.2.190:39757,1713455737.241104,
1,1713455737.202164,1713455737.2362778,1713455737.2192209,0.03411388397216797,"{('array-8838909ee9756e34565341881e2e6f0c', 120): 336}",336,9849.36222079338,tcp://10.201.2.190:45037,incoming_transfer,tcp://10.201.3.157:37677,1713455737.2432017,
2,1713455737.1894004,1713455737.2361646,1713455737.2127824,0.04676413536071777,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0): 3324}",3324,71080.11244857068,tcp://10.201.2.190:34433,incoming_transfer,tcp://10.201.2.190:39691,1713455737.2463787,
3,1713455737.2006693,1713455737.243539,1713455737.222104,0.04286980628967285,"{('array-8838909ee9756e34565341881e2e6f0c', 122): 336}",336,7837.684120372172,tcp://10.201.3.157:38301,incoming_transfer,tcp://10.201.3.157:43967,1713455737.2544913,
4,1713455737.189572,1713455737.2321725,1713455737.2108722,0.042600393295288086,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,78027.44864253774,tcp://10.201.3.157:46271,incoming_transfer,tcp://10.201.2.190:39757,1713455737.2725055,
5,1713455737.2614841,1713455737.26471,1713455737.263097,0.0032258033752441406,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0): 3324}",13296,4121763.930820399,tcp://10.201.3.157:46271,incoming_transfer,tcp://10.201.2.190:39757,1713455737.2725084,
6,1713455737.292103,1713455737.3462627,1713455737.3191829,0.05415964126586914,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,6203.881564698321,tcp://10.201.2.190:39757,incoming_transfer,tcp://10.201.3.157:46271,1713455737.2768764,
7,1713455737.202164,1713455737.2362778,1713455737.2192209,0.03411388397216797,"{('array-8838909ee9756e34565341881e2e6f0c', 120): 336}",336,9849.36222079338,tcp://10.201.2.190:45037,incoming_transfer,tcp://10.201.3.157:37677,1713455737.2769036,
8,1713455737.311742,1713455737.319472,1713455737.2416267,0.007730007171630859,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,430012.5376596138,tcp://10.201.2.190:39757,outgoing_transfer,tcp://10.201.3.157:46271,1713455737.2816224,621.0
9,1713455737.2672362,1713455737.2694118,1713455737.268324,0.002175569534301758,"{('array-8838909ee9756e34565341881e2e6f0c', 116): 336, ('array-8838909ee9756e34565341881e2e6f0c', 100): 336, ('array-8838909ee9756e34565341881e2e6f0c', 108): 336, ('array-8838909ee9756e34565341881e2e6f0c', 92): 336}",1344,617769.2686027397,tcp://10.201.2.190:45037,incoming_transfer,tcp://10.201.3.157:37677,1713455737.2769065,
10,1713455736.6660771,1713455736.7189307,1713455736.692504,0.05285358428955078,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0): 3324}",3324,62890.72055718951,tcp://10.201.3.157:43967,incoming_transfer,tcp://10.201.3.157:38301,1713455737.2978678,
11,1713455737.2006693,1713455737.243539,1713455737.222104,0.04286980628967285,"{('array-8838909ee9756e34565341881e2e6f0c', 122): 336}",336,7837.684120372172,tcp://10.201.3.157:38301,incoming_transfer,tcp://10.201.3.157:43967,1713455737.2978718,
12,1713455737.2797425,1713455737.2902172,1713455737.2849798,0.010474681854248047,"{('array-8838909ee9756e34565341881e2e6f0c', 94): 336, ('array-8838909ee9756e34565341881e2e6f0c', 102): 336, ('array-8838909ee9756e34565341881e2e6f0c', 114): 336, ('array-8838909ee9756e34565341881e2e6f0c', 110): 336}",1344,128309.38626120999,tcp://10.201.3.157:38301,incoming_transfer,tcp://10.201.3.157:43967,1713455737.2978745,
13,1713455736.6704037,1713455736.7050765,1713455737.2657855,0.03467273712158203,"{('array-8838909ee9756e34565341881e2e6f0c', 122): 336}",336,9690.610776466705,tcp://10.201.3.157:43967,outgoing_transfer,tcp://10.201.3.157:38301,1713455737.3017793,664.0
14,1713455737.292103,1713455737.3462627,1713455737.3191829,0.05415964126586914,"{('array-8838909ee9756e34565341881e2e6f0c', 123): 336}",336,6203.881564698321,tcp://10.201.2.190:39757,incoming_transfer,tcp://10.201.3.157:46271,1713455737.3300755,
15,1713455737.3482273,1713455737.370289,1713455737.3592582,0.022061824798583984,"{('array-8838909ee9756e34565341881e2e6f0c', 99): 336, ('array-8838909ee9756e34565341881e2e6f0c', 107): 336, ('array-8838909ee9756e34565341881e2e6f0c', 115): 336}",1008,45689.783560637174,tcp://10.201.2.190:39757,incoming_transfer,tcp://10.201.3.157:46271,1713455737.3300776,
16,1713455737.311742,1713455737.319472,1713455737.2416267,0.007730007171630859,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0): 3324}",3324,430012.5376596138,tcp://10.201.2.190:39757,outgoing_transfer,tcp://10.201.3.157:46271,1713455737.335555,621.0
17,1713455737.3429759,1713455737.382269,1713455737.288642,0.03929305076599121,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 119, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 95, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 103, 0, 0, 0): 3324}",13296,338380.4449082867,tcp://10.201.2.190:39757,outgoing_transfer,tcp://10.201.3.157:46271,1713455737.335558,2361.0
18,1713455737.2853892,1713455737.3912382,1713455737.3383136,0.10584902763366699,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 124, 0, 0, 0): 3324}",3324,31403.2171509788,tcp://10.201.3.157:37677,incoming_transfer,tcp://10.201.2.190:45037,1713455737.3439,
19,1713455737.745739,1713455737.849693,1713455737.797716,0.10395407676696777,"{('array-8838909ee9756e34565341881e2e6f0c', 121): 336}",336,3232.1964703049207,tcp://10.201.2.190:39691,incoming_transfer,tcp://10.201.2.190:34433,1713455737.3439288,
20,1713455737.1894004,1713455737.2361646,1713455737.2127824,0.04676413536071777,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0): 3324}",3324,71080.11244857068,tcp://10.201.2.190:34433,incoming_transfer,tcp://10.201.2.190:39691,1713455737.3439083,
21,1713455737.8387728,1713455737.8399405,1713455737.27459,0.0011677742004394531,"{('array-8838909ee9756e34565341881e2e6f0c', 116): 336, ('array-8838909ee9756e34565341881e2e6f0c', 100): 336, ('array-8838909ee9756e34565341881e2e6f0c', 108): 336, ('array-8838909ee9756e34565341881e2e6f0c', 92): 336}",1344,1150907.4267047774,tcp://10.201.3.157:37677,outgoing_transfer,tcp://10.201.2.190:45037,1713455737.3475876,2533.0
22,1713455737.2702065,1713455737.331031,1713455737.3006186,0.06082463264465332,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0): 3324}",13296,218595.64820846907,tcp://10.201.2.190:34433,incoming_transfer,tcp://10.201.2.190:39691,1713455737.3439112,
23,1713455737.3344994,1713455737.337,1713455737.3413634,0.0025005340576171875,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 124, 0, 0, 0): 3324}",3324,1329316.0274599541,tcp://10.201.2.190:45037,outgoing_transfer,tcp://10.201.3.157:37677,1713455737.3476043,621.0
24,1713455736.6660771,1713455736.7189307,1713455736.692504,0.05285358428955078,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 126, 0, 0, 0): 3324}",3324,62890.72055718951,tcp://10.201.3.157:43967,incoming_transfer,tcp://10.201.3.157:38301,1713455737.3476107,
25,1713455737.7865274,1713455737.844959,1713455737.3082075,0.05843162536621094,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 117, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 93, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0): 3324}",13296,227548.00874816388,tcp://10.201.2.190:39691,outgoing_transfer,tcp://10.201.2.190:34433,1713455737.347611,2361.0
26,1713455737.3218653,1713455737.3337753,1713455737.334814,0.011909961700439453,"{('array-8838909ee9756e34565341881e2e6f0c', 99): 336, ('array-8838909ee9756e34565341881e2e6f0c', 107): 336, ('array-8838909ee9756e34565341881e2e6f0c', 115): 336}",1008,84635.03287024063,tcp://10.201.3.157:46271,outgoing_transfer,tcp://10.201.2.190:39757,1713455737.3476324,1910.0
27,1713455736.748883,1713455736.7688644,1713455736.7588737,0.01998138427734375,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 106, 0, 0, 0): 3324}",9972,499064.52233676973,tcp://10.201.3.157:43967,incoming_transfer,tcp://10.201.3.157:38301,1713455737.3476129,
28,1713455737.338428,1713455737.34096,1713455737.3467774,0.0025320053100585938,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 98, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 106, 0, 0, 0): 3324}",9972,3938380.3661016948,tcp://10.201.3.157:38301,outgoing_transfer,tcp://10.201.3.157:43967,1713455737.3539407,1781.0
29,1713455736.6704037,1713455736.7050765,1713455737.2657855,0.03467273712158203,"{('array-8838909ee9756e34565341881e2e6f0c', 122): 336}",336,9690.610776466705,tcp://10.201.3.157:43967,outgoing_transfer,tcp://10.201.3.157:38301,1713455737.362616,664.0
30,1713455736.7094145,1713455736.7498345,1713455737.3076699,0.0404200553894043,"{('array-8838909ee9756e34565341881e2e6f0c', 94): 336, ('array-8838909ee9756e34565341881e2e6f0c', 102): 336, ('array-8838909ee9756e34565341881e2e6f0c', 114): 336, ('array-8838909ee9756e34565341881e2e6f0c', 110): 336}",1344,33250.82034282209,tcp://10.201.3.157:43967,outgoing_transfer,tcp://10.201.3.157:38301,1713455737.3626184,2533.0
31,1713455737.2853892,1713455737.3912382,1713455737.3383136,0.10584902763366699,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 124, 0, 0, 0): 3324}",3324,31403.2171509788,tcp://10.201.3.157:37677,incoming_transfer,tcp://10.201.2.190:45037,1713455737.4085205,
32,1713455737.4357162,1713455737.4576702,1713455737.4466932,0.021954059600830078,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 96, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 112, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 104, 0, 0, 0): 3324}",9972,454221.232032319,tcp://10.201.3.157:37677,incoming_transfer,tcp://10.201.2.190:45037,1713455737.4085233,
33,1713455737.3344994,1713455737.337,1713455737.3413634,0.0025005340576171875,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 124, 0, 0, 0): 3324}",3324,1329316.0274599541,tcp://10.201.2.190:45037,outgoing_transfer,tcp://10.201.3.157:37677,1713455737.4115286,621.0
34,1713455737.4000597,1713455737.401781,1713455737.4065342,0.0017213821411132812,"{('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 96, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 112, 0, 0, 0): 3324, ('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 104, 0, 0, 0): 3324}",9972,5793019.31966759,tcp://10.201.2.190:45037,outgoing_transfer,tcp://10.201.3.157:37677,1713455737.4115314,1781.0
35,1713455737.745739,1713455737.849693,1713455737.797716,0.10395407676696777,"{('array-8838909ee9756e34565341881e2e6f0c', 121): 336}",336,3232.1964703049207,tcp://10.201.2.190:39691,incoming_transfer,tcp://10.201.2.190:34433,1713455737.424847,
36,1713455737.4164045,1713455737.4542477,1713455737.435326,0.03784322738647461,"{('array-8838909ee9756e34565341881e2e6f0c', 105): 336, ('array-8838909ee9756e34565341881e2e6f0c', 113): 336, ('array-8838909ee9756e34565341881e2e6f0c', 97): 336}",1008,26636.205990196944,tcp://10.201.2.190:39691,incoming_transfer,tcp://10.201.2.190:34433,1713455737.4248502,
