,worker,action,stimulus_id,time
0,tcp://10.201.4.24:45391,add,,1713541269.2259989
1,tcp://10.201.4.24:35077,add,,1713541271.1768634
2,tcp://10.201.4.24:40679,add,,1713541271.1801946
3,tcp://10.201.4.24:41207,add,,1713541271.181369
4,tcp://10.201.4.26:46013,add,,1713541271.1824825
5,tcp://10.201.4.26:37969,add,,1713541271.183659
6,tcp://10.201.4.26:38879,add,,1713541271.1847632
7,tcp://10.201.4.26:42861,add,,1713541271.1858616
