,start,stop,middle,duration,who,keys,total,compressed,bandwidth,type,called_from,time
16,1713547298.1915064,1713547451.5494988,1713547374.870193,153.3579924106598,tcp://10.201.2.222:41473,"{('read_parquet-fused-assign-84b4e5aa9a17434bad6bf34e348d02b7', 71): 256935274}",256935274,256922344.0,1675395.393231169,outgoing_transfer,tcp://10.201.1.247:42985,1713547453.204518
17,1713547453.2147503,1713547453.2856438,1713547453.2501972,0.07089352607727051,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 29): 17944}",17944,,253111.96935587475,incoming_transfer,tcp://10.201.1.247:42985,1713547453.2862651
18,1713547453.229585,1713547453.28719,1713547453.2605505,0.05760502815246582,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 29): 17944}",17944,4641.0,311500.58554796304,outgoing_transfer,tcp://10.201.1.247:37459,1713547453.3056467
19,1713547437.9116178,1713547452.4412405,1713547445.190896,14.529622793197632,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 59): 17039}",17039,3743.0,1172.707663682583,outgoing_transfer,tcp://10.201.1.247:35395,1713547454.1329951
20,1713547453.2147503,1713547453.2856438,1713547453.2501972,0.07089352607727051,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 29): 17944}",17944,,253111.96935587475,incoming_transfer,tcp://10.201.1.247:42985,1713547454.240768
21,1713547453.2148993,1713547454.240353,1713547453.727626,1.025453805923462,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 27): 17920}",17920,,17475.189907615906,incoming_transfer,tcp://10.201.1.247:42985,1713547454.2407708
22,1713547453.2148993,1713547454.240353,1713547453.727626,1.025453805923462,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 27): 17920}",17920,,17475.189907615906,incoming_transfer,tcp://10.201.1.247:42985,1713547454.4391332
23,1713547453.215066,1713547454.4387531,1713547453.8269095,1.2236871719360352,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 30): 17932}",17932,,14654.072062902484,incoming_transfer,tcp://10.201.1.247:42985,1713547454.439137
24,1713547454.1362472,1713547454.2439263,1713547454.2049718,0.10767912864685059,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 27): 17920}",17920,4617.0,166420.366000279,outgoing_transfer,tcp://10.201.1.247:43851,1713547454.4997652
25,1713547454.328991,1713547454.4534175,1713547454.3954139,0.12442660331726074,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 30): 17932}",17932,4629.0,144117.09009107406,outgoing_transfer,tcp://10.201.2.222:41553,1713547454.626956
26,1713547453.215066,1713547454.4387531,1713547453.8269095,1.2236871719360352,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 30): 17932}",17932,,14654.072062902484,incoming_transfer,tcp://10.201.1.247:42985,1713547457.3381934
27,1713547453.2150965,1713547457.337813,1713547455.2764547,4.122716426849365,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 24): 17872, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 31): 17947}",35819,,8688.203672396006,incoming_transfer,tcp://10.201.1.247:42985,1713547457.338197
28,1713547437.99965,1713547448.02302,1713547446.5628004,10.023370027542114,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 60): 17056}",17056,3760.0,1701.6233016573963,outgoing_transfer,tcp://10.201.2.222:41473,1713547457.3571243
29,1713547457.085616,1713547457.3417132,1713547457.218186,0.25609707832336426,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 24): 17872, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 31): 17947}",35819,9171.0,139864.93026200274,outgoing_transfer,tcp://10.201.2.222:41473,1713547457.3571281
30,1713547432.0690176,1713547460.8502,1713547446.4744928,28.781182289123535,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 62): 17088}",17088,3792.0,593.7212664977139,outgoing_transfer,tcp://10.201.2.222:34721,1713547461.4389465
31,1713547453.2150965,1713547457.337813,1713547455.2764547,4.122716426849365,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 24): 17872, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 31): 17947}",35819,,8688.203672396006,incoming_transfer,tcp://10.201.1.247:42985,1713547461.5711288
32,1713547453.2148638,1713547461.570507,1713547457.3926854,8.355643272399902,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 26): 17930}",17930,,2145.855132330243,incoming_transfer,tcp://10.201.1.247:42985,1713547461.5711315
33,1713547432.0690176,1713547460.8502,1713547446.4744928,28.781182289123535,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 62): 17088}",17088,3792.0,593.7212664977139,outgoing_transfer,tcp://10.201.2.222:34721,1713547461.5901158
34,1713547461.4407115,1713547461.5775046,1713547461.5212383,0.1367931365966797,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 26): 17930}",17930,4627.0,131073.8275770716,outgoing_transfer,tcp://10.201.2.222:34721,1713547461.5901196
35,1713547461.7330186,1713547461.7387264,1713547461.7358725,0.005707740783691406,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 64): 17063}",17063,,2989449.0038429406,incoming_transfer,tcp://10.201.1.247:37459,1713547461.738234
36,1713547461.7330186,1713547461.7387264,1713547461.7358725,0.005707740783691406,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 64): 17063}",17063,,2989449.0038429406,incoming_transfer,tcp://10.201.1.247:37459,1713547461.8646157
37,1713547461.7319582,1713547461.863957,1713547461.7979574,0.13199877738952637,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 71): 16981}",16981,,128645.13093094286,incoming_transfer,tcp://10.201.1.247:37459,1713547461.8646183
38,1713547461.7319582,1713547461.863957,1713547461.7979574,0.13199877738952637,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 71): 16981}",16981,,128645.13093094286,incoming_transfer,tcp://10.201.1.247:37459,1713547462.095564
39,1713547461.73192,1713547462.094872,1713547461.913396,0.36295199394226074,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 70): 17063}",17063,,47011.72685309568,incoming_transfer,tcp://10.201.1.247:37459,1713547462.0955665
40,1713547454.1362472,1713547454.2439263,1713547454.2049718,0.10767912864685059,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 27): 17920}",17920,4617.0,166420.366000279,outgoing_transfer,tcp://10.201.1.247:43851,1713547462.6756177
41,1713547461.6540294,1713547461.8688207,1713547462.0113192,0.21479129791259766,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 70): 17063}",17063,3767.0,79439.9035986236,outgoing_transfer,tcp://10.201.1.247:43851,1713547462.6756208
42,1713547298.1915064,1713547451.5494988,1713547374.870193,153.3579924106598,tcp://10.201.2.222:41473,"{('read_parquet-fused-assign-84b4e5aa9a17434bad6bf34e348d02b7', 71): 256935274}",256935274,256922344.0,1675395.393231169,outgoing_transfer,tcp://10.201.1.247:42985,1713547463.3004909
43,1713547461.4407115,1713547461.5775046,1713547461.5212383,0.1367931365966797,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 26): 17930}",17930,4627.0,131073.8275770716,outgoing_transfer,tcp://10.201.2.222:34721,1713547463.3016803
44,1713547461.735474,1713547461.7378542,1713547461.7366529,0.0023801326751708984,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 64): 17063}",17063,3767.0,7168928.092958028,outgoing_transfer,tcp://10.201.1.247:42985,1713547463.3004959
45,1713547461.7885146,1713547461.8690383,1713547461.8332896,0.08052372932434082,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 71): 16981}",16981,3693.0,210881.9368214105,outgoing_transfer,tcp://10.201.2.222:34721,1713547463.3016841
46,1713547453.2148638,1713547461.570507,1713547457.3926854,8.355643272399902,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 26): 17930}",17930,,2145.855132330243,incoming_transfer,tcp://10.201.1.247:42985,1713547469.391119
47,1713547453.2151446,1713547469.3906987,1713547461.3029218,16.175554037094116,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 25): 17872}",17872,,1104.8771472689937,incoming_transfer,tcp://10.201.1.247:42985,1713547469.391122
48,1713547461.73192,1713547462.094872,1713547461.913396,0.36295199394226074,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 70): 17063}",17063,,47011.72685309568,incoming_transfer,tcp://10.201.1.247:37459,1713547469.4637706
49,1713547461.7320194,1713547469.462967,1713547465.5974932,7.730947494506836,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 69): 17047}",17047,,2205.0337312616093,incoming_transfer,tcp://10.201.1.247:37459,1713547469.4637735
50,1713547438.6725922,1713547451.8417459,1713547445.266633,13.169153690338135,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 61): 17135}",17135,3838.0,1301.1466342420701,outgoing_transfer,tcp://10.201.2.222:39599,1713547469.5239024
51,1713547469.1579242,1713547469.3917718,1713547469.2867785,0.23384761810302734,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 25): 17872}",17872,4569.0,76425.83723955679,outgoing_transfer,tcp://10.201.2.222:39599,1713547469.523905
52,1713547469.392061,1713547469.511149,1713547469.4635353,0.11908793449401855,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 69): 17047}",17047,3751.0,143146.32353335695,outgoing_transfer,tcp://10.201.2.222:39599,1713547469.523909
53,1713547461.7320194,1713547469.462967,1713547465.5974932,7.730947494506836,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 69): 17047}",17047,,2205.0337312616093,incoming_transfer,tcp://10.201.1.247:37459,1713547469.8596342
54,1713547461.731825,1713547469.8590198,1713547465.7954223,8.12719464302063,tcp://10.201.1.247:35395,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 66): 17039}",17039,,2096.5413956995035,incoming_transfer,tcp://10.201.1.247:37459,1713547469.859637
55,1713547437.9116178,1713547452.4412405,1713547445.190896,14.529622793197632,tcp://10.201.1.247:43851,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 59): 17039}",17039,3743.0,1172.707663682583,outgoing_transfer,tcp://10.201.1.247:35395,1713547469.9559863
56,1713547469.8018436,1713547469.8613503,1713547469.8336053,0.05950665473937988,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 66): 17039}",17039,3743.0,286337.7226400202,outgoing_transfer,tcp://10.201.1.247:35395,1713547469.9559894
57,1713547461.731825,1713547469.8590198,1713547465.7954223,8.12719464302063,tcp://10.201.1.247:35395,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 66): 17039}",17039,,2096.5413956995035,incoming_transfer,tcp://10.201.1.247:37459,1713547478.869398
58,1713547461.73222,1713547478.8688319,1713547470.300526,17.136611938476562,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 67): 17049}",17049,,994.887441065299,incoming_transfer,tcp://10.201.1.247:37459,1713547478.8694022
59,1713547454.328991,1713547454.4534175,1713547454.3954139,0.12442660331726074,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 30): 17932}",17932,4629.0,144117.09009107406,outgoing_transfer,tcp://10.201.2.222:41553,1713547478.893074
60,1713547478.677035,1713547478.8728757,1713547478.7844133,0.19584059715270996,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 67): 17049}",17049,3753.0,87055.49435547196,outgoing_transfer,tcp://10.201.2.222:41553,1713547478.8930767
61,1713547461.73222,1713547478.8688319,1713547470.300526,17.136611938476562,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 67): 17049}",17049,,994.887441065299,incoming_transfer,tcp://10.201.1.247:37459,1713547480.250392
62,1713547461.7320228,1713547480.2496686,1713547470.9908457,18.517645835876465,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 68): 16987}",16987,,917.3412295794662,incoming_transfer,tcp://10.201.1.247:37459,1713547480.2503967
63,1713547457.085616,1713547457.3417132,1713547457.218186,0.25609707832336426,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 24): 17872, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 31): 17947}",35819,9171.0,139864.93026200274,outgoing_transfer,tcp://10.201.2.222:41473,1713547480.4966192
64,1713547480.1287851,1713547480.244221,1713547480.2012,0.11543583869934082,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 68): 16987}",16987,3691.0,147155.33920313607,outgoing_transfer,tcp://10.201.2.222:41473,1713547480.496622
65,1713547274.2934659,1713547499.3644328,1713547386.8289492,225.07096695899963,tcp://10.201.2.222:41553,"{('read_parquet-fused-assign-84b4e5aa9a17434bad6bf34e348d02b7', 16): 732876456}",732876456,,3256201.658979434,incoming_transfer,tcp://10.201.1.247:35395,1713547499.5918043
66,1713547461.7320228,1713547480.2496686,1713547470.9908457,18.517645835876465,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 68): 16987}",16987,,917.3412295794662,incoming_transfer,tcp://10.201.1.247:37459,1713547500.1592665
67,1713547500.1556427,1713547500.158622,1713547500.1571324,0.002979278564453125,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 20): 17860}",17860,,5994739.871959027,incoming_transfer,tcp://10.201.1.247:37459,1713547500.1592698
68,1713547500.1556427,1713547500.158622,1713547500.1571324,0.002979278564453125,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 20): 17860}",17860,,5994739.871959027,incoming_transfer,tcp://10.201.1.247:37459,1713547500.232116
69,1713547500.1562493,1713547500.23149,1713547500.1938696,0.0752406120300293,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 17): 17858}",17858,,237345.22511423338,incoming_transfer,tcp://10.201.1.247:37459,1713547500.2321184
70,1713547500.1562493,1713547500.23149,1713547500.1938696,0.0752406120300293,tcp://10.201.2.222:41473,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 17): 17858}",17858,,237345.22511423338,incoming_transfer,tcp://10.201.1.247:37459,1713547500.2524862
71,1713547500.1559372,1713547500.2518785,1713547500.2039077,0.09594130516052246,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 19): 17872}",17872,,186280.55945348862,incoming_transfer,tcp://10.201.1.247:37459,1713547500.2524884
72,1713547500.1559372,1713547500.2518785,1713547500.2039077,0.09594130516052246,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 19): 17872}",17872,,186280.55945348862,incoming_transfer,tcp://10.201.1.247:37459,1713547500.3527155
73,1713547500.155852,1713547500.3521352,1713547500.2539937,0.19628310203552246,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 18): 17858}",17858,,90980.83235289474,incoming_transfer,tcp://10.201.1.247:37459,1713547500.3527184
74,1713547500.155852,1713547500.3521352,1713547500.2539937,0.19628310203552246,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 18): 17858}",17858,,90980.83235289474,incoming_transfer,tcp://10.201.1.247:37459,1713547500.5951204
75,1713547500.1564348,1713547500.594434,1713547500.3754344,0.43799924850463867,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 23): 17886}",17886,,40835.686501892655,incoming_transfer,tcp://10.201.1.247:37459,1713547500.5951242
76,1713547500.1564348,1713547500.594434,1713547500.3754344,0.43799924850463867,tcp://10.201.2.222:41553,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 23): 17886}",17886,,40835.686501892655,incoming_transfer,tcp://10.201.1.247:37459,1713547501.295431
77,1713547500.1555371,1713547501.2948465,1713547500.7251918,1.1393094062805176,tcp://10.201.1.247:35395,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 16): 17834, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 22): 17872}",35706,,31340.03792399882,incoming_transfer,tcp://10.201.1.247:37459,1713547501.2954333
78,1713547461.735474,1713547461.7378542,1713547461.7366529,0.0023801326751708984,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 64): 17063}",17063,3767.0,7168928.092958028,outgoing_transfer,tcp://10.201.1.247:42985,1713547501.3005452
79,1713547500.1562524,1713547500.1589143,1713547500.157557,0.0026619434356689453,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 20): 17860}",17860,4706.0,6709383.738468428,outgoing_transfer,tcp://10.201.1.247:42985,1713547501.3005505
80,1713547461.7885146,1713547461.8690383,1713547461.8332896,0.08052372932434082,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 71): 16981}",16981,3693.0,210881.9368214105,outgoing_transfer,tcp://10.201.2.222:34721,1713547501.306807
81,1713547500.1650095,1713547500.2541704,1713547500.2116175,0.08916091918945312,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 19): 17872}",17872,4569.0,200446.56518204766,outgoing_transfer,tcp://10.201.2.222:34721,1713547501.3068101
82,1713547469.8018436,1713547469.8613503,1713547469.8336053,0.05950665473937988,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 66): 17039}",17039,3743.0,286337.7226400202,outgoing_transfer,tcp://10.201.1.247:35395,1713547501.4771054
83,1713547500.1742833,1713547501.3020773,1713547500.739871,1.1277940273284912,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 16): 17834, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 22): 17872}",35706,9074.0,31660.036438196137,outgoing_transfer,tcp://10.201.1.247:35395,1713547501.4771097
84,1713547480.1287851,1713547480.244221,1713547480.2012,0.11543583869934082,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 68): 16987}",16987,3691.0,147155.33920313607,outgoing_transfer,tcp://10.201.2.222:41473,1713547501.4827693
85,1713547500.162047,1713547500.6838362,1713547500.4274426,0.5217893123626709,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 17): 17858}",17858,4555.0,34224.541547504436,outgoing_transfer,tcp://10.201.2.222:41473,1713547501.482773
86,1713547469.392061,1713547469.511149,1713547469.4635353,0.11908793449401855,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 69): 17047}",17047,3751.0,143146.32353335695,outgoing_transfer,tcp://10.201.2.222:39599,1713547501.6503894
87,1713547500.231583,1713547500.63754,1713547500.4392996,0.4059569835662842,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 18): 17858}",17858,4555.0,43989.88248242358,outgoing_transfer,tcp://10.201.2.222:39599,1713547501.6503928
88,1713547478.677035,1713547478.8728757,1713547478.7844133,0.19584059715270996,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 67): 17049}",17049,3753.0,87055.49435547196,outgoing_transfer,tcp://10.201.2.222:41553,1713547501.9311414
89,1713547349.3346562,1713547499.7756994,1713547424.559804,150.44104313850403,tcp://10.201.1.247:35395,"{('read_parquet-fused-assign-84b4e5aa9a17434bad6bf34e348d02b7', 16): 732876456}",732876456,732859338.0,4871519.372045798,outgoing_transfer,tcp://10.201.2.222:41553,1713547501.9311445
90,1713547500.3803566,1713547500.6506908,1713547500.5201657,0.27033424377441406,tcp://10.201.1.247:37459,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 23): 17886}",17886,4583.0,66162.53919694072,outgoing_transfer,tcp://10.201.2.222:41553,1713547501.9311502
91,1713547500.1555371,1713547501.2948465,1713547500.7251918,1.1393094062805176,tcp://10.201.1.247:35395,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 16): 17834, ('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 22): 17872}",35706,,31340.03792399882,incoming_transfer,tcp://10.201.1.247:37459,1713547514.7829673
92,1713547514.7794273,1713547514.782608,1713547514.7810175,0.0031807422637939453,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 13): 17872}",17872,,5618814.263398546,incoming_transfer,tcp://10.201.1.247:37459,1713547514.7829702
93,1713547514.7794273,1713547514.782608,1713547514.7810175,0.0031807422637939453,tcp://10.201.1.247:42985,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 13): 17872}",17872,,5618814.263398546,incoming_transfer,tcp://10.201.1.247:37459,1713547514.7877932
94,1713547514.779748,1713547514.7863908,1713547514.7830694,0.006642818450927734,tcp://10.201.2.222:39599,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 10): 17844}",17844,,2686209.194458402,incoming_transfer,tcp://10.201.1.247:37459,1713547514.7877955
95,1713547514.779891,1713547514.7873812,1713547514.783636,0.0074901580810546875,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 11): 17886}",17886,,2387933.5798319327,incoming_transfer,tcp://10.201.1.247:37459,1713547514.7877994
96,1713547514.779891,1713547514.7873812,1713547514.783636,0.0074901580810546875,tcp://10.201.2.222:34721,"{('getitem-_get_categories-d4035673e0c478ab59f447a93e396c99', 11): 17886}",17886,,2387933.5798319327,incoming_transfer,tcp://10.201.1.247:37459,1713547514.9780908
