,worker,action,stimulus_id,time
0,tcp://10.201.3.166:45059,add,,1713546926.8005087
1,tcp://10.201.3.166:42185,add,,1713546928.6802933
2,tcp://10.201.3.166:43065,add,,1713546928.68363
3,tcp://10.201.3.166:46169,add,,1713546928.684763
4,tcp://10.201.3.168:33089,add,,1713546928.686376
5,tcp://10.201.3.168:35559,add,,1713546928.687533
6,tcp://10.201.3.168:46363,add,,1713546928.6886225
7,tcp://10.201.3.168:35909,add,,1713546928.6897433
