,worker,action,stimulus_id,time
0,tcp://10.201.1.112:45725,add,,1713546934.8478103
1,tcp://10.201.1.112:37879,add,,1713546936.6807656
2,tcp://10.201.1.112:44499,add,,1713546936.6842222
3,tcp://10.201.1.112:38401,add,,1713546936.6854084
4,tcp://10.201.1.175:36143,add,,1713546936.687112
5,tcp://10.201.1.175:46677,add,,1713546936.6882806
6,tcp://10.201.1.175:35563,add,,1713546936.6893978
7,tcp://10.201.1.175:38857,add,,1713546936.6905
