,key,start,finish,called_from,time
26,list-728efce1-73cb-4faf-adcd-e9223691d9b4,waiting,ready,tcp://10.201.3.212:33303,1713557852.6981974
27,list-728efce1-73cb-4faf-adcd-e9223691d9b4,ready,executing,tcp://10.201.3.212:33303,1713557852.699064
28,list-728efce1-73cb-4faf-adcd-e9223691d9b4,executing,memory,tcp://10.201.3.212:33303,1713557852.7006943
29,_dask_helper-7a64c03c-550c-4b31-b49c-153a99e7b3bc,memory,released,tcp://10.201.3.212:33303,1713557852.7095811
30,_dask_helper-7a64c03c-550c-4b31-b49c-153a99e7b3bc,memory,released,tcp://10.201.3.212:33643,1713557852.7096007
31,_dask_helper-66d8f552-d25f-4ff8-8829-313e41dd69f7,memory,released,tcp://10.201.3.212:35403,1713557852.7096627
32,_dask_helper-3e40654e-d4be-41fa-869d-1e01b085079c,memory,released,tcp://10.201.3.212:37209,1713557852.7097056
33,_dask_helper-3e40654e-d4be-41fa-869d-1e01b085079c,memory,released,tcp://10.201.3.212:33303,1713557852.7101812
34,_dask_helper-66d8f552-d25f-4ff8-8829-313e41dd69f7,released,forgotten,tcp://10.201.3.212:35403,1713557852.7120497
35,_dask_helper-7a64c03c-550c-4b31-b49c-153a99e7b3bc,released,forgotten,tcp://10.201.3.212:33643,1713557852.7120616
36,_dask_helper-3e40654e-d4be-41fa-869d-1e01b085079c,released,forgotten,tcp://10.201.3.212:37209,1713557852.7120683
37,_dask_helper-66d8f552-d25f-4ff8-8829-313e41dd69f7,memory,released,tcp://10.201.3.212:33303,1713557852.7120953
38,_dask_helper-c919a457-0ac5-4103-9c41-fa38a7d2cd69,memory,released,tcp://10.201.3.212:33303,1713557852.726899
39,list-728efce1-73cb-4faf-adcd-e9223691d9b4,memory,released,tcp://10.201.3.212:33303,1713557852.7444565
40,list-728efce1-73cb-4faf-adcd-e9223691d9b4,released,forgotten,tcp://10.201.3.212:33303,1713557852.7454984
41,_dask_helper-7a64c03c-550c-4b31-b49c-153a99e7b3bc,released,forgotten,tcp://10.201.3.212:33303,1713557852.746754
42,_dask_helper-3e40654e-d4be-41fa-869d-1e01b085079c,released,forgotten,tcp://10.201.3.212:33303,1713557852.7473626
43,_dask_helper-66d8f552-d25f-4ff8-8829-313e41dd69f7,released,forgotten,tcp://10.201.3.212:33303,1713557852.747955
44,_dask_helper-c919a457-0ac5-4103-9c41-fa38a7d2cd69,released,forgotten,tcp://10.201.3.212:33303,1713557852.748551
45,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,released,waiting,tcp://10.201.3.212:40345,1713557853.4335527
46,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,waiting,ready,tcp://10.201.3.212:40345,1713557853.433905
47,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,ready,executing,tcp://10.201.3.212:40345,1713557853.4350777
48,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,executing,memory,tcp://10.201.3.212:40345,1713557866.303096
49,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,released,waiting,tcp://10.201.3.212:40345,1713557866.3063312
50,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,waiting,ready,tcp://10.201.3.212:40345,1713557866.3069808
51,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,ready,executing,tcp://10.201.3.212:40345,1713557866.3076062
52,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,executing,memory,tcp://10.201.3.212:40345,1713557866.308934
53,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,memory,released,tcp://10.201.3.212:40345,1713557866.3115783
54,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,memory,released,tcp://10.201.3.212:40345,1713557866.3616412
55,list-6d8fdec0-9d9a-45e4-9c83-0a54ad771e5a,released,forgotten,tcp://10.201.3.212:40345,1713557866.3628287
56,_dask_helper-5103bf11-19d6-4256-85d3-0a14915b5483,released,forgotten,tcp://10.201.3.212:40345,1713557866.3643005
57,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,released,waiting,tcp://10.201.3.212:45873,1713557867.0478168
58,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,waiting,ready,tcp://10.201.3.212:45873,1713557867.0482867
59,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,ready,executing,tcp://10.201.3.212:45873,1713557867.0495656
60,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,executing,memory,tcp://10.201.3.212:45873,1713557879.766531
61,list-d533a0e3-251a-4873-8b11-2f194b766c11,released,waiting,tcp://10.201.3.212:45873,1713557879.7697802
62,list-d533a0e3-251a-4873-8b11-2f194b766c11,waiting,ready,tcp://10.201.3.212:45873,1713557879.7703612
63,list-d533a0e3-251a-4873-8b11-2f194b766c11,ready,executing,tcp://10.201.3.212:45873,1713557879.7709386
64,list-d533a0e3-251a-4873-8b11-2f194b766c11,executing,memory,tcp://10.201.3.212:45873,1713557879.772488
65,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,memory,released,tcp://10.201.3.212:45873,1713557879.7752147
66,list-d533a0e3-251a-4873-8b11-2f194b766c11,memory,released,tcp://10.201.3.212:45873,1713557879.7862933
67,list-d533a0e3-251a-4873-8b11-2f194b766c11,released,forgotten,tcp://10.201.3.212:45873,1713557879.78754
68,_dask_helper-fb0df722-481a-416c-b564-f1bc1021cef8,released,forgotten,tcp://10.201.3.212:45873,1713557879.788848
