,worker,action,stimulus_id,time
0,tcp://10.201.1.105:36189,add,,1713560009.8348057
1,tcp://10.201.1.105:44701,add,,1713560011.6933818
2,tcp://10.201.1.105:43641,add,,1713560011.6964264
3,tcp://10.201.1.105:40369,add,,1713560011.6981428
4,tcp://10.201.2.91:40423,add,,1713560011.699273
5,tcp://10.201.2.91:33859,add,,1713560011.700409
6,tcp://10.201.2.91:36323,add,,1713560011.7015135
7,tcp://10.201.2.91:44071,add,,1713560011.7025847
