,worker,action,stimulus_id,time
0,tcp://10.201.2.237:41637,add,,1713543195.851511
1,tcp://10.201.2.237:37685,add,,1713543195.8540955
2,tcp://10.201.2.237:38515,add,,1713543195.8553894
3,tcp://10.201.2.237:33819,add,,1713543195.8566515
4,tcp://10.201.2.137:44717,add,,1713543198.2713583
5,tcp://10.201.2.137:41379,add,,1713543198.2726924
6,tcp://10.201.2.137:33635,add,,1713543198.2738342
7,tcp://10.201.2.137:38901,add,,1713543198.274985
