,worker,action,stimulus_id,time
0,tcp://10.201.3.79:43565,add,,1713546978.7711668
1,tcp://10.201.3.79:33147,add,,1713546980.7573833
2,tcp://10.201.3.79:46505,add,,1713546980.7607207
3,tcp://10.201.3.79:39933,add,,1713546980.7621822
4,tcp://10.201.3.85:42023,add,,1713546980.7636464
5,tcp://10.201.3.85:45663,add,,1713546980.7648015
6,tcp://10.201.3.85:38055,add,,1713546980.7659552
7,tcp://10.201.3.85:33209,add,,1713546980.767058
