,worker,action,stimulus_id,time
0,tcp://10.201.2.84:41545,add,,1713546965.3358874
1,tcp://10.201.2.84:41661,add,,1713546967.1640494
2,tcp://10.201.2.84:44131,add,,1713546967.1673148
3,tcp://10.201.2.84:39817,add,,1713546967.169073
4,tcp://10.201.2.86:38695,add,,1713546967.1702404
5,tcp://10.201.2.86:37043,add,,1713546967.171399
6,tcp://10.201.2.86:43221,add,,1713546967.1725225
7,tcp://10.201.2.86:36617,add,,1713546967.1736252
