,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
0,1713541561.7960806,1713541736.3308756,1713541649.063478,174.53479504585266,"{('read_parquet-fused-assign-b4aa8da2dc6e1946898cab62a1fd3e31', 59): 273598034}",273598034,1567584.4689199198,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:40005,1713541736.336299,
1,1713541605.8166459,1713541739.511664,1713541672.708476,133.6950180530548,"{('read_parquet-fused-assign-b4aa8da2dc6e1946898cab62a1fd3e31', 59): 273598034}",273598034,2046434.0256226065,tcp://10.201.1.183:40005,outgoing_transfer,tcp://10.201.1.183:37669,1713541739.558035,273582571.0
2,1713541635.4536505,1713541755.099619,1713541695.2764223,119.64596843719482,"{('read_parquet-fused-assign-3c9b0042f9006626e587874aef510d83', 65): 221808757}",221808757,1853875.7293475624,tcp://10.201.1.75:38113,outgoing_transfer,tcp://10.201.1.183:39331,1713541757.7659674,221795822.0
3,1713541777.0397508,1713541777.0483801,1713541777.0440655,0.008629322052001953,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 20): 17860}",17860,2069687.5017958777,tcp://10.201.1.183:40005,incoming_transfer,tcp://10.201.1.183:39331,1713541777.0490093,
4,1713541777.0397508,1713541777.0483801,1713541777.0440655,0.008629322052001953,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 20): 17860}",17860,2069687.5017958777,tcp://10.201.1.183:40005,incoming_transfer,tcp://10.201.1.183:39331,1713541777.4120953,
5,1713541777.0398529,1713541777.4114423,1713541777.2256477,0.37158942222595215,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 16): 17834, ('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 17): 17858}",35692,96052.24978201017,tcp://10.201.1.75:39333,incoming_transfer,tcp://10.201.1.183:39331,1713541777.4120996,
6,1713541777.0398529,1713541777.4114423,1713541777.2256477,0.37158942222595215,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 16): 17834, ('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 17): 17858}",35692,96052.24978201017,tcp://10.201.1.75:39333,incoming_transfer,tcp://10.201.1.183:39331,1713541777.6775281,
7,1713541777.0405166,1713541777.6772761,1713541777.3588965,0.6367595195770264,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 19): 17872}",17872,28067.110817395627,tcp://10.201.1.75:34861,incoming_transfer,tcp://10.201.1.183:39331,1713541777.677532,
8,1713541777.0456488,1713541777.0485296,1713541777.0471234,0.0028808116912841797,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 20): 17860}",17860,6199641.59894066,tcp://10.201.1.183:39331,outgoing_transfer,tcp://10.201.1.183:40005,1713541778.4257338,4706.0
9,1713541777.0405166,1713541777.6772761,1713541777.3588965,0.6367595195770264,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 19): 17872}",17872,28067.110817395627,tcp://10.201.1.75:34861,incoming_transfer,tcp://10.201.1.183:39331,1713541781.481561,
10,1713541777.0400467,1713541781.4811473,1713541779.260597,4.441100597381592,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 22): 17872}",17872,4024.2276904371565,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:39331,1713541781.4815648,
11,1713541605.8166459,1713541739.511664,1713541672.708476,133.6950180530548,"{('read_parquet-fused-assign-b4aa8da2dc6e1946898cab62a1fd3e31', 59): 273598034}",273598034,2046434.0256226065,tcp://10.201.1.183:40005,outgoing_transfer,tcp://10.201.1.183:37669,1713541781.5221472,273582571.0
12,1713541781.3649595,1713541781.4911637,1713541781.4373116,0.126204252243042,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 22): 17872}",17872,141611.71024239666,tcp://10.201.1.183:39331,outgoing_transfer,tcp://10.201.1.183:37669,1713541781.52215,4569.0
13,1713541777.0400467,1713541781.4811473,1713541779.260597,4.441100597381592,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 22): 17872}",17872,4024.2276904371565,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:39331,1713541781.6320987,
14,1713541777.0402033,1713541781.6315727,1713541779.335888,4.591369390487671,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 18): 17858}",17858,3889.471414998308,tcp://10.201.1.75:38113,incoming_transfer,tcp://10.201.1.183:39331,1713541781.6321023,
15,1713541561.7960806,1713541736.3308756,1713541649.063478,174.53479504585266,"{('read_parquet-fused-assign-b4aa8da2dc6e1946898cab62a1fd3e31', 59): 273598034}",273598034,1567584.4689199198,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:40005,1713541782.2421782,
16,1713541782.047812,1713541782.2414336,1713541782.1446228,0.19362163543701172,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 66): 17039}",17039,88001.52917592242,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:40005,1713541782.2421815,
17,1713541781.3649595,1713541781.4911637,1713541781.4373116,0.126204252243042,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 22): 17872}",17872,141611.71024239666,tcp://10.201.1.183:39331,outgoing_transfer,tcp://10.201.1.183:37669,1713541782.3308187,4569.0
18,1713541782.111615,1713541782.191759,1713541782.2208266,0.08014416694641113,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 66): 17039}",17039,212604.36846755457,tcp://10.201.1.183:40005,outgoing_transfer,tcp://10.201.1.183:37669,1713541782.3308225,3743.0
19,1713541782.047812,1713541782.2414336,1713541782.1446228,0.19362163543701172,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 66): 17039}",17039,88001.52917592242,tcp://10.201.1.183:37669,incoming_transfer,tcp://10.201.1.183:40005,1713541782.4288285,
20,1713541782.048004,1713541782.4281666,1713541782.2380853,0.38016271591186523,"{('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 65): 16979, ('getitem-_get_categories-0f009b47d3c26ba4a1550c199c997b36', 69): 17047}",34026,89503.77976542128,tcp://10.201.1.75:38113,incoming_transfer,tcp://10.201.1.183:40005,1713541782.4288309,
