,worker,action,stimulus_id,time
0,tcp://10.201.1.75:46593,add,,1713541271.159628
1,tcp://10.201.1.75:38113,add,,1713541273.031057
2,tcp://10.201.1.75:39333,add,,1713541273.0346353
3,tcp://10.201.1.75:34861,add,,1713541273.0363674
4,tcp://10.201.1.183:37669,add,,1713541273.0375485
5,tcp://10.201.1.183:39331,add,,1713541273.0387516
6,tcp://10.201.1.183:40547,add,,1713541273.0398736
7,tcp://10.201.1.183:40005,add,,1713541273.0409796
