,worker,action,stimulus_id,time
0,tcp://10.201.2.115:38827,add,,1713546965.076348
1,tcp://10.201.2.115:43367,add,,1713546966.9005508
2,tcp://10.201.2.115:41037,add,,1713546966.9038997
3,tcp://10.201.2.115:33323,add,,1713546966.9052925
4,tcp://10.201.2.114:44279,add,,1713546966.9069989
5,tcp://10.201.2.114:37649,add,,1713546966.9082
6,tcp://10.201.2.114:33675,add,,1713546966.909297
7,tcp://10.201.2.114:35193,add,,1713546966.9103854
