,worker,action,stimulus_id,time
0,tcp://10.201.1.225:36307,add,,1713541270.3789208
1,tcp://10.201.1.225:37687,add,,1713541272.263173
2,tcp://10.201.1.225:40815,add,,1713541272.2666035
3,tcp://10.201.1.225:40311,add,,1713541272.267772
4,tcp://10.201.2.90:40487,add,,1713541272.2689219
5,tcp://10.201.2.90:43711,add,,1713541272.2700784
6,tcp://10.201.2.90:46495,add,,1713541272.2711713
7,tcp://10.201.2.90:37275,add,,1713541272.2722726
